Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Travis Boak,17.0,12.0,29.0,3.0,1.0,0.0,8.0,0.0,0.0,5.0,6.0,5.0,0.0,3.0,2.0,15.0,13.0,20.0,69.0,1.0,0.0,0.0,0.0,3.0,3.0,5.0,456.0,7.0,5.0,0.0,84.0,1,Home,3
Oliver Wines,16.0,13.0,29.0,3.0,0.0,1.0,3.0,0.0,1.0,5.0,8.0,5.0,1.0,0.0,0.0,12.0,16.0,17.0,58.6,0.0,0.0,2.0,0.0,4.0,4.0,4.0,438.0,8.0,2.0,0.0,80.0,1,Home,1
Willem Drew,10.0,12.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,3.0,1.0,1.0,1.0,11.0,8.0,15.0,68.2,0.0,0.0,2.0,0.0,1.0,7.0,2.0,201.0,2.0,2.0,1.0,69.0,1,Home,0
Darcy B-Jones,14.0,6.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,6.0,2.0,0.0,10.0,8.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,259.0,5.0,9.0,0.0,83.0,1,Home,0
Charlie Dixon,10.0,9.0,19.0,3.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,4.0,1.0,5.0,0.0,13.0,5.0,12.0,63.2,3.0,0.0,2.0,0.0,0.0,1.0,4.0,222.0,3.0,0.0,0.0,88.0,1,Home,0
Karl Amon,15.0,4.0,19.0,0.0,0.0,2.0,5.0,0.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,4.0,15.0,10.0,52.6,0.0,0.0,3.0,0.0,0.0,2.0,6.0,369.0,5.0,2.0,1.0,81.0,1,Home,0
Jarrod Lienert,12.0,7.0,19.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,7.0,10.0,15.0,78.9,1.0,0.0,5.0,1.0,0.0,2.0,1.0,371.0,6.0,5.0,0.0,80.0,1,Home,0
Dan Houston,12.0,6.0,18.0,6.0,1.0,0.0,7.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,8.0,10.0,12.0,66.7,1.0,1.0,0.0,0.0,0.0,2.0,5.0,327.0,1.0,5.0,1.0,85.0,1,Home,0
Miles Bergman,8.0,9.0,17.0,7.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,6.0,12.0,13.0,76.5,1.0,2.0,3.0,0.0,0.0,1.0,4.0,191.0,5.0,3.0,0.0,83.0,1,Home,0
Scott Lycett,10.0,4.0,14.0,2.0,1.0,0.0,5.0,38.0,0.0,2.0,2.0,4.0,1.0,1.0,2.0,6.0,7.0,9.0,64.3,0.0,0.0,5.0,0.0,1.0,1.0,3.0,223.0,4.0,5.0,0.0,86.0,1,Home,0
Ryan Burton,12.0,2.0,14.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,4.0,7.0,13.0,92.9,1.0,0.0,7.0,0.0,0.0,1.0,4.0,356.0,4.0,3.0,0.0,79.0,1,Home,0
Trent McKenzie,11.0,2.0,13.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,7.0,2.0,2.0,4.0,5.0,12.0,92.3,0.0,0.0,2.0,0.0,0.0,0.0,2.0,394.0,2.0,5.0,0.0,81.0,1,Home,0
Kane Farrell,6.0,7.0,13.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,4.0,9.0,10.0,76.9,0.0,0.0,3.0,0.0,0.0,1.0,5.0,265.0,5.0,2.0,2.0,84.0,1,Home,0
