Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Dayne Beams,13.0,19.0,32.0,3.0,2.0,0.0,4.0,0.0,0.0,2.0,5.0,2.0,2.0,5.0,0.0,17.0,16.0,22.0,68.8,0.0,0.0,0.0,0.0,1.0,4.0,3.0,238.0,5.0,5.0,0.0,90.0,0,1
Allen Christensen,21.0,5.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,8.0,18.0,20.0,76.9,0.0,0.0,4.0,0.0,0.0,1.0,2.0,511.0,4.0,5.0,0.0,82.0,0,0
Tom Cutler,18.0,8.0,26.0,10.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,4.0,0.0,1.0,4.0,22.0,18.0,69.2,1.0,0.0,2.0,0.0,0.0,0.0,5.0,732.0,6.0,3.0,0.0,88.0,0,0
Nicholas Robertson,18.0,8.0,26.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,21.0,24.0,92.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,332.0,1.0,9.0,0.0,88.0,0,0
Daniel Rich,13.0,10.0,23.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,7.0,0.0,0.0,6.0,15.0,21.0,91.3,0.0,0.0,2.0,0.0,1.0,0.0,5.0,351.0,2.0,5.0,0.0,82.0,0,0
Jarrod Berry,11.0,11.0,22.0,4.0,1.0,0.0,5.0,0.0,2.0,5.0,6.0,1.0,0.0,2.0,0.0,11.0,10.0,20.0,90.9,0.0,0.0,1.0,0.0,3.0,3.0,7.0,481.0,1.0,1.0,0.0,72.0,0,0
Hugh McCluggage,13.0,8.0,21.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,6.0,16.0,15.0,71.4,0.0,0.0,0.0,0.0,0.0,2.0,5.0,180.0,6.0,4.0,0.0,82.0,0,0
Zac Bailey,10.0,10.0,20.0,4.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,6.0,13.0,17.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,364.0,4.0,3.0,0.0,84.0,0,0
Stefan Martin,14.0,5.0,19.0,2.0,0.0,0.0,5.0,37.0,0.0,5.0,8.0,7.0,1.0,2.0,4.0,11.0,7.0,10.0,52.6,0.0,0.0,0.0,0.0,4.0,4.0,1.0,312.0,7.0,1.0,0.0,90.0,0,0
Mitch Robinson,8.0,11.0,19.0,2.0,0.0,0.0,10.0,0.0,1.0,4.0,5.0,3.0,3.0,0.0,1.0,10.0,10.0,13.0,68.4,0.0,0.0,2.0,0.0,1.0,4.0,3.0,237.0,3.0,2.0,5.0,76.0,0,0
Lewis Taylor,9.0,10.0,19.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,12.0,14.0,73.7,0.0,0.0,1.0,0.0,0.0,1.0,7.0,125.0,2.0,1.0,2.0,75.0,0,0
Ryan Lester,7.0,10.0,17.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,15.0,16.0,94.1,0.0,0.0,2.0,0.0,0.0,0.0,2.0,201.0,1.0,2.0,0.0,72.0,0,0
Dayne Zorko,11.0,5.0,16.0,1.0,0.0,0.0,9.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,3.0,6.0,9.0,13.0,81.2,0.0,0.0,1.0,0.0,0.0,2.0,4.0,218.0,2.0,0.0,2.0,83.0,0,0
