Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Zachary Merrett,11.0,23.0,34.0,3.0,0.0,0.0,6.0,0.0,1.0,5.0,6.0,4.0,0.0,2.0,0.0,17.0,15.0,23.0,67.6,0.0,0.0,0.0,0.0,2.0,4.0,6.0,309.0,7.0,7.0,1.0,79.0,1,0
Conor McKenna,16.0,9.0,25.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,3.0,3.0,5.0,3.0,0.0,11.0,12.0,17.0,68.0,0.0,0.0,3.0,8.0,0.0,3.0,5.0,575.0,8.0,3.0,0.0,87.0,1,0
Dylan Shiel,11.0,11.0,22.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,4.0,3.0,2.0,0.0,7.0,11.0,14.0,63.6,0.0,0.0,0.0,0.0,1.0,2.0,4.0,338.0,3.0,1.0,0.0,76.0,1,0
Adam Saad,14.0,8.0,22.0,2.0,0.0,0.0,4.0,0.0,0.0,8.0,2.0,3.0,5.0,1.0,0.0,9.0,10.0,17.0,77.3,0.0,0.0,1.0,2.0,0.0,2.0,2.0,579.0,4.0,9.0,0.0,88.0,1,0
Andrew McGrath,9.0,13.0,22.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,8.0,14.0,16.0,72.7,0.0,0.0,1.0,1.0,2.0,1.0,6.0,319.0,3.0,4.0,1.0,78.0,1,0
Martin Gleeson,13.0,8.0,21.0,8.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,7.0,15.0,15.0,71.4,3.0,0.0,8.0,0.0,0.0,0.0,4.0,246.0,5.0,8.0,0.0,84.0,1,0
Darcy Parish,11.0,9.0,20.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,8.0,12.0,15.0,75.0,0.0,0.0,1.0,0.0,2.0,3.0,7.0,250.0,5.0,1.0,0.0,71.0,1,0
Anthony M-Tipungwuti,11.0,8.0,19.0,3.0,4.0,2.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,12.0,7.0,13.0,68.4,0.0,2.0,1.0,0.0,1.0,1.0,11.0,322.0,3.0,2.0,2.0,80.0,1,3
Jake Stringer,14.0,2.0,16.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,10.0,6.0,9.0,56.2,1.0,1.0,3.0,0.0,3.0,1.0,8.0,407.0,4.0,2.0,0.0,84.0,1,0
Matt Guelfi,13.0,3.0,16.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,5.0,1.0,0.0,5.0,10.0,10.0,62.5,0.0,0.0,1.0,0.0,0.0,1.0,4.0,303.0,3.0,6.0,0.0,71.0,1,0
Jayden Laverde,10.0,5.0,15.0,7.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,10.0,11.0,73.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,252.0,4.0,0.0,0.0,89.0,1,0
Mason Redman,13.0,2.0,15.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,7.0,2.0,3.0,3.0,5.0,11.0,8.0,53.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,294.0,8.0,7.0,0.0,89.0,1,0
