Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Dion Prestia,11,20,31,2,0,0,3,0,0,3,5,5,6,2,2,13,19,25,80.6,0,0,0,1,2,3,6,431,4,4,0,78,0,0
Jesse Lonergan,10,17,27,1,0,0,5,0,0,1,9,6,2,2,2,18,10,21,77.8,0,0,2,0,6,3,8,337,6,7,1,79,0,0
Nick Malceski,16,9,25,6,0,0,3,0,1,1,1,3,5,0,0,6,18,15,60,1,0,1,1,0,1,5,461,6,6,0,79,0,0
Michael Rischitelli,11,13,24,2,0,0,3,0,0,5,3,3,1,1,1,15,10,12,50,1,0,0,0,2,1,1,385,4,2,0,81,0,0
Jack Martin,10,11,21,7,0,0,1,0,0,1,3,2,4,1,1,7,14,18,85.7,0,0,1,0,0,3,6,197,2,6,0,79,0,0
Kade Kolodjashnij,12,8,20,6,0,0,5,0,0,1,1,4,4,1,1,6,13,14,70,0,0,5,0,0,1,4,281,6,6,0,92,0,0
Ryan Davis,12,6,18,4,1,1,5,0,1,4,0,5,0,0,2,2,15,10,55.6,0,3,0,0,0,0,7,381,7,0,1,82,0,0
Luke Russell,5,13,18,1,0,0,3,0,0,1,1,1,2,0,0,5,13,15,83.3,0,0,0,0,0,1,4,112,2,1,0,85,0,0
Matt Shaw,9,9,18,3,0,0,2,0,0,1,1,1,0,0,0,3,15,14,77.8,0,0,1,0,0,1,4,183,1,2,0,89,0,0
Sean Lemmens,12,6,18,6,0,0,3,0,0,2,1,5,3,2,2,8,11,15,83.3,0,0,3,0,0,1,2,210,5,8,0,87,0,0
Keegan Brooksby,10,8,18,6,0,0,2,0,0,0,0,4,4,0,1,5,14,13,72.2,0,0,3,0,0,0,0,198,3,3,0,93,0,0
Peter Wright,7,8,15,9,3,2,0,5,1,3,0,2,0,0,0,6,9,9,60,2,6,4,0,0,0,8,311,4,0,0,89,0,0
Sam Day,10,4,14,8,0,0,0,0,0,0,0,2,2,0,1,5,9,10,71.4,3,0,4,0,0,0,3,224,3,3,0,84,0,0
Jarrod Harbrow,8,5,13,5,0,0,1,0,0,0,0,0,7,1,0,1,11,12,92.3,0,0,2,1,0,0,1,292,0,2,0,90,0,0
Tom Lynch,8,5,13,3,2,0,3,1,4,5,0,2,0,2,2,5,8,12,92.3,1,0,0,0,0,0,10,241,1,0,3,98,0,0
Sebastian Tape,2,11,13,0,0,0,7,0,0,1,3,0,0,0,0,6,7,11,84.6,0,0,2,0,0,3,6,9,0,2,0,83,0,0
Brandon Matera,7,6,13,2,2,0,1,0,1,3,0,1,1,0,1,3,9,9,69.2,0,2,1,0,0,0,9,217,2,0,0,85,0,0
Jarrad Grant,9,3,12,8,2,1,2,0,1,0,0,1,1,2,0,5,8,10,83.3,1,2,1,0,0,0,7,105,1,0,0,80,0,0
Henry Schade,9,3,12,7,0,0,1,0,0,0,0,1,2,0,0,0,12,10,83.3,0,0,4,0,0,0,3,231,2,1,0,78,0,0
Daniel Currie,5,4,9,4,1,2,4,36,0,1,1,2,1,1,2,8,2,7,77.8,3,1,0,0,0,1,7,95,0,2,0,95,0,0
Darcy Macpherson,4,5,9,1,0,1,4,0,0,1,0,2,2,0,0,6,3,3,33.3,1,1,1,0,0,0,1,82,4,2,1,41,0,0
Callum Ah Chee,2,5,7,0,0,0,2,0,0,1,2,2,0,0,0,3,4,5,71.4,0,0,0,0,1,1,0,119,2,0,0,53,0,0
Rory Sloane,10,17,27,5,0,0,7,1,0,5,4,3,0,1,1,10,17,19,70.4,0,0,1,1,1,3,10,310,4,4,2,76,1,0
Brodie Smith,17,7,24,2,1,0,1,0,1,10,1,4,1,0,0,5,19,19,79.2,0,0,3,0,0,1,9,708,6,3,0,83,1,0
Ricky Henderson,13,10,23,6,0,0,2,0,1,4,1,2,2,0,0,4,17,18,78.3,0,0,0,0,1,0,7,304,3,3,0,76,1,0
Daniel Talia,12,11,23,9,1,0,1,0,0,2,0,2,2,1,1,8,14,18,78.3,1,0,6,0,0,0,6,324,3,8,0,92,1,1
Scott Thompson,8,14,22,3,0,0,3,0,0,2,7,2,1,1,1,11,11,15,68.2,0,0,0,0,5,2,9,249,5,3,0,78,1,0
Tom Lynch,16,6,22,10,2,2,0,0,2,4,0,1,1,2,1,8,15,19,86.4,3,4,0,0,0,0,12,414,3,1,0,84,1,2
Rory Atkins,9,13,22,5,1,1,2,0,0,3,6,1,0,0,0,10,12,16,72.7,0,2,0,2,1,5,9,345,2,3,0,75,1,0
Nathan Van Berlo,15,6,21,8,0,1,2,0,0,2,0,2,2,1,2,3,17,17,81,1,0,1,0,0,0,10,342,0,4,1,86,1,0
Richard Douglas,8,13,21,5,1,1,4,0,0,2,4,2,0,0,2,5,16,17,81,0,2,2,1,3,1,13,302,2,0,3,78,1,0
Paul Seedsman,16,5,21,7,1,0,5,0,0,3,2,3,1,2,0,3,18,16,76.2,0,0,0,1,0,2,3,388,5,3,1,79,1,0
Jarryd Lyons,13,7,20,5,1,0,6,0,3,7,3,1,1,1,1,7,13,18,90,0,1,0,0,2,1,11,295,2,2,0,70,1,0
Taylor Walker,10,9,19,9,5,2,2,0,3,5,0,2,1,1,0,4,15,16,84.2,1,4,0,0,0,0,16,329,1,2,2,82,1,3
Kyle Hartigan,8,8,16,7,0,0,2,0,0,1,0,2,3,1,1,7,10,14,87.5,0,0,2,0,0,0,2,117,3,10,0,88,1,0
Mitch McGovern,6,9,15,5,3,0,0,0,2,1,0,2,0,0,0,5,10,12,80,0,2,1,0,0,0,11,86,3,2,0,83,1,0
Luke Brown,7,7,14,6,1,0,2,0,2,2,0,0,2,0,0,2,12,14,100,1,0,1,0,0,0,7,250,0,4,0,81,1,0
Jake Lever,9,5,14,2,0,1,1,0,0,1,1,0,2,2,0,4,10,11,78.6,0,0,3,1,1,0,4,259,0,4,0,88,1,0
Josh Jenkins,6,7,13,4,1,1,2,6,1,3,1,1,0,0,1,3,10,9,69.2,0,0,2,0,1,0,6,204,4,1,0,89,1,0
Sam Jacobs,10,2,12,4,0,0,2,29,0,5,2,1,0,2,1,5,6,7,58.3,1,0,1,0,2,0,6,96,5,1,0,79,1,0
Charlie Cameron,9,3,12,2,1,1,8,0,1,2,3,2,1,1,1,10,4,8,66.7,1,1,1,2,1,2,8,242,1,1,5,77,1,0
Wayne Milera,9,3,12,5,3,0,5,0,1,3,1,1,0,2,0,4,8,9,75,1,1,0,1,0,1,8,255,1,1,0,79,1,0
Eddie Betts,6,5,11,3,0,0,6,0,3,4,4,2,0,0,1,7,4,8,72.7,0,2,1,0,3,1,7,101,3,1,2,84,1,0
Kyle Cheney,7,4,11,5,0,0,2,0,0,0,0,1,1,0,1,2,9,10,90.9,1,0,3,0,0,0,4,199,0,4,0,94,1,0
