Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Dale Thomas,26.0,3.0,29.0,14.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,9.0,0.0,2.0,4.0,23.0,23.0,79.3,0.0,0.0,11.0,1.0,0.0,1.0,2.0,593.0,8.0,6.0,0.0,81.0,1,Home,0
Kade Simpson,21.0,7.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,9.0,17.0,19.0,67.9,0.0,0.0,4.0,2.0,0.0,0.0,3.0,470.0,10.0,8.0,0.0,95.0,1,Home,0
Patrick Cripps,10.0,17.0,27.0,1.0,0.0,0.0,7.0,0.0,2.0,6.0,8.0,4.0,0.0,4.0,2.0,19.0,11.0,18.0,66.7,0.0,0.0,1.0,0.0,3.0,5.0,4.0,256.0,4.0,1.0,2.0,95.0,1,Home,3
Edward Curnow,15.0,9.0,24.0,5.0,2.0,1.0,13.0,0.0,0.0,5.0,7.0,2.0,0.0,2.0,1.0,10.0,13.0,17.0,70.8,0.0,0.0,1.0,0.0,2.0,5.0,6.0,314.0,2.0,3.0,3.0,93.0,1,Home,2
Matthew Kreuzer,15.0,5.0,20.0,3.0,0.0,1.0,7.0,31.0,1.0,5.0,9.0,4.0,2.0,5.0,0.0,19.0,2.0,9.0,45.0,1.0,1.0,3.0,0.0,0.0,9.0,4.0,329.0,6.0,5.0,1.0,88.0,1,Home,1
Matthew Wright,9.0,8.0,17.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,10.0,7.0,11.0,64.7,0.0,0.0,1.0,0.0,1.0,1.0,5.0,269.0,2.0,3.0,0.0,76.0,1,Home,0
Sam Kerridge,9.0,8.0,17.0,4.0,1.0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,10.0,7.0,11.0,64.7,1.0,1.0,0.0,0.0,0.0,3.0,3.0,205.0,3.0,0.0,2.0,78.0,1,Home,0
Jed Lamb,8.0,7.0,15.0,3.0,2.0,0.0,3.0,0.0,3.0,4.0,0.0,2.0,0.0,2.0,2.0,9.0,7.0,12.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,360.0,2.0,0.0,3.0,78.0,1,Home,0
Zac Fisher,8.0,7.0,15.0,3.0,1.0,0.0,5.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,6.0,12.0,11.0,73.3,0.0,0.0,0.0,0.0,1.0,3.0,4.0,147.0,1.0,1.0,2.0,78.0,1,Home,0
Lochie O'Brien,13.0,2.0,15.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,3.0,12.0,10.0,66.7,0.0,1.0,1.0,1.0,0.0,1.0,1.0,380.0,6.0,1.0,0.0,72.0,1,Home,0
Aaron Mullett,12.0,2.0,14.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,3.0,10.0,11.0,78.6,0.0,0.0,0.0,0.0,1.0,0.0,3.0,248.0,1.0,2.0,0.0,68.0,1,Home,0
Nicholas Graham,9.0,5.0,14.0,5.0,0.0,2.0,7.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,6.0,8.0,9.0,64.3,0.0,1.0,2.0,0.0,1.0,2.0,4.0,197.0,2.0,0.0,1.0,64.0,1,Home,0
Darcy Lang,11.0,2.0,13.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,5.0,8.0,10.0,76.9,0.0,0.0,1.0,0.0,0.0,2.0,4.0,209.0,4.0,3.0,0.0,76.0,1,Home,0
Liam Jones,8.0,4.0,12.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,5.0,7.0,11.0,91.7,1.0,0.0,16.0,0.0,0.0,0.0,3.0,108.0,0.0,8.0,0.0,100.0,1,Home,0
Paddy Dow,3.0,8.0,11.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,7.0,6.0,10.0,90.9,0.0,0.0,1.0,1.0,1.0,1.0,5.0,138.0,2.0,0.0,1.0,76.0,1,Home,0
Cameron O'Shea,6.0,4.0,10.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,6.0,9.0,90.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,140.0,4.0,4.0,0.0,77.0,1,Home,0
Sam P-Seton,5.0,5.0,10.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,3.0,7.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,77.0,3.0,3.0,3.0,72.0,1,Home,0
Lachlan Plowman,6.0,3.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,7.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.0,1.0,3.0,0.0,86.0,1,Home,0
Charlie Curnow,8.0,1.0,9.0,5.0,3.0,2.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,44.4,4.0,5.0,0.0,0.0,0.0,1.0,5.0,220.0,4.0,1.0,0.0,90.0,1,Home,0
