Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Taylor Adams,16.0,13.0,29.0,6.0,0.0,1.0,3.0,0.0,0.0,2.0,8.0,7.0,0.0,2.0,2.0,16.0,18.0,19.0,65.5,0.0,0.0,3.0,0.0,3.0,5.0,4.0,222.0,5.0,4.0,0.0,71.0,0,Home,1
Steele Sidebottom,17.0,10.0,27.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,6.0,1.0,3.0,0.0,8.0,18.0,19.0,70.4,0.0,0.0,3.0,2.0,0.0,1.0,3.0,320.0,5.0,2.0,1.0,76.0,0,Home,0
Jack Crisp,13.0,13.0,26.0,7.0,0.0,2.0,7.0,0.0,0.0,7.0,4.0,2.0,2.0,1.0,0.0,9.0,18.0,19.0,73.1,1.0,1.0,1.0,0.0,1.0,3.0,6.0,399.0,2.0,7.0,1.0,94.0,0,Home,0
Isaac Quaynor,14.0,12.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0,0.0,5.0,19.0,19.0,73.1,0.0,0.0,4.0,0.0,0.0,0.0,5.0,314.0,4.0,7.0,0.0,92.0,0,Home,0
Christopher Mayne,21.0,4.0,25.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,23.0,24.0,96.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,305.0,1.0,4.0,0.0,90.0,0,Home,0
Darcy Moore,20.0,5.0,25.0,15.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,6.0,17.0,22.0,88.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,296.0,2.0,8.0,0.0,97.0,0,Home,0
Brodie Grundy,14.0,9.0,23.0,5.0,2.0,1.0,5.0,33.0,0.0,6.0,9.0,3.0,2.0,1.0,0.0,14.0,10.0,14.0,60.9,2.0,0.0,1.0,0.0,3.0,6.0,6.0,311.0,4.0,0.0,2.0,85.0,0,Home,3
John Noble,15.0,8.0,23.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,5.0,2.0,0.0,8.0,16.0,18.0,78.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222.0,4.0,8.0,0.0,75.0,0,Home,0
Caleb Poulter,17.0,5.0,22.0,12.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,0.0,3.0,19.0,15.0,68.2,0.0,1.0,0.0,0.0,0.0,2.0,5.0,456.0,5.0,1.0,0.0,80.0,0,Home,0
Jordan Roughead,16.0,5.0,21.0,15.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,6.0,1.0,1.0,7.0,15.0,17.0,81.0,3.0,0.0,7.0,0.0,0.0,0.0,3.0,377.0,4.0,10.0,0.0,100.0,0,Home,0
