Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Anthony Scott,2.0,3.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,0.0,0.0,1.0,51.0,0.5,0
Lewis Young,1.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,51.0,1.0,0.0,0.0,43.0,0.5,0
Jack Sinclair,18.0,10.0,28.0,5.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,9.0,0.0,0.0,7.0,18.0,21.0,75.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,584.0,2.0,6.0,0.0,85.0,0.5,0
Jack Steele,7.0,18.0,25.0,3.0,0.0,0.0,5.0,0.0,0.0,7.0,3.0,5.0,0.0,1.0,1.0,14.0,12.0,18.0,72.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,346.0,6.0,5.0,1.0,81.0,0.5,0
Ryan Byrnes,11.0,13.0,24.0,12.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,9.0,15.0,19.0,79.2,0.0,1.0,1.0,0.0,2.0,1.0,2.0,127.0,4.0,4.0,0.0,82.0,0.5,0
Sebastian Ross,8.0,15.0,23.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,4.0,0.0,1.0,9.0,15.0,17.0,73.9,0.0,0.0,1.0,1.0,1.0,4.0,3.0,250.0,2.0,0.0,0.0,82.0,0.5,0
Brad Crouch,9.0,12.0,21.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,9.0,3.0,1.0,3.0,11.0,10.0,12.0,57.1,0.0,0.0,1.0,0.0,1.0,5.0,0.0,159.0,5.0,1.0,1.0,80.0,0.5,0
Hunter Clark,14.0,7.0,21.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,2.0,1.0,3.0,9.0,13.0,11.0,52.4,0.0,0.0,1.0,0.0,0.0,0.0,5.0,352.0,4.0,5.0,0.0,77.0,0.5,0
Jimmy Webster,7.0,10.0,17.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,7.0,10.0,15.0,88.2,0.0,0.0,6.0,0.0,0.0,0.0,1.0,157.0,2.0,6.0,0.0,81.0,0.5,0
Jack Billings,13.0,4.0,17.0,6.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,15.0,15.0,88.2,0.0,0.0,2.0,0.0,0.0,0.0,3.0,260.0,4.0,2.0,0.0,88.0,0.5,0
Dougal Howard,14.0,3.0,17.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,2.0,5.0,17.0,100.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,369.0,0.0,5.0,0.0,98.0,0.5,0
Jarryn Geary,8.0,8.0,16.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,12.0,10.0,62.5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,164.0,1.0,2.0,0.0,77.0,0.5,0
Josh Battle,9.0,7.0,16.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,2.0,1.0,0.0,2.0,14.0,13.0,81.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,264.0,3.0,3.0,0.0,74.0,0.5,0
Bradley Hill,8.0,7.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,4.0,14.0,11.0,73.3,0.0,0.0,1.0,0.0,0.0,1.0,3.0,142.0,4.0,2.0,0.0,89.0,0.5,0
Jack Lonie,9.0,6.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,11.0,7.0,46.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,173.0,5.0,0.0,1.0,81.0,0.5,0
Tim Membrey,12.0,2.0,14.0,9.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,6.0,8.0,9.0,64.3,2.0,3.0,6.0,0.0,0.0,0.0,3.0,353.0,6.0,3.0,0.0,93.0,0.5,0
Jack Higgins,5.0,8.0,13.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,8.0,10.0,76.9,0.0,0.0,3.0,0.0,0.0,1.0,4.0,198.0,2.0,0.0,1.0,86.0,0.5,0
Patrick Ryder,9.0,3.0,12.0,2.0,0.0,0.0,1.0,41.0,0.0,7.0,5.0,4.0,1.0,3.0,2.0,9.0,2.0,7.0,58.3,2.0,0.0,5.0,0.0,2.0,3.0,1.0,287.0,3.0,0.0,0.0,73.0,0.5,0
Jack Bytel,5.0,7.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,3.0,1.0,8.0,5.0,10.0,83.3,0.0,0.0,0.0,0.0,1.0,3.0,1.0,156.0,1.0,1.0,0.0,58.0,0.5,0
Shaun McKernan,9.0,2.0,11.0,4.0,1.0,1.0,1.0,9.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,5.0,6.0,4.0,36.4,1.0,2.0,0.0,0.0,1.0,0.0,3.0,102.0,4.0,0.0,0.0,78.0,0.5,0
Callum Wilkie,10.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,3.0,5.0,7.0,63.6,1.0,0.0,7.0,0.0,0.0,0.0,1.0,191.0,3.0,4.0,0.0,96.0,0.5,0
James Frawley,7.0,3.0,10.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,6.0,7.0,70.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,155.0,2.0,2.0,0.0,77.0,0.5,0
Max King,2.0,4.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,83.3,0.0,0.0,2.0,0.0,0.0,0.0,3.0,77.0,0.0,1.0,0.0,80.0,0.5,0
Daniel Butler,5.0,0.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0,4.0,2.0,2.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,120.0,3.0,1.0,2.0,83.0,0.5,0
