Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Daniel Hannebery,15.0,14.0,29.0,6.0,0.0,0.0,5.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,6.0,23.0,19.0,65.5,0.0,0.0,2.0,1.0,1.0,0.0,8.0,322.0,3.0,4.0,0.0,87.0,1,Home,0
Luke Parker,14.0,15.0,29.0,4.0,3.0,0.0,4.0,0.0,0.0,6.0,7.0,5.0,0.0,1.0,2.0,11.0,17.0,24.0,82.8,0.0,1.0,3.0,0.0,3.0,4.0,14.0,364.0,3.0,2.0,1.0,85.0,1,Home,2
Jake Lloyd,15.0,11.0,26.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,2.0,23.0,24.0,92.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,410.0,3.0,4.0,1.0,83.0,1,Home,0
Dane Rampe,12.0,13.0,25.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,10.0,15.0,21.0,84.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,170.0,2.0,11.0,0.0,87.0,1,Home,1
Lance Franklin,16.0,8.0,24.0,8.0,4.0,2.0,3.0,0.0,1.0,10.0,4.0,1.0,1.0,3.0,0.0,12.0,12.0,19.0,79.2,3.0,3.0,1.0,1.0,3.0,1.0,13.0,567.0,2.0,0.0,2.0,90.0,1,Home,3
Kieren Jack,18.0,5.0,23.0,8.0,1.0,1.0,3.0,0.0,2.0,8.0,4.0,1.0,1.0,2.0,0.0,7.0,16.0,18.0,78.3,0.0,0.0,0.0,0.0,2.0,2.0,7.0,464.0,4.0,1.0,1.0,76.0,1,Home,0
George Hewett,9.0,14.0,23.0,6.0,0.0,0.0,4.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,10.0,13.0,18.0,78.3,0.0,1.0,3.0,0.0,3.0,1.0,6.0,115.0,4.0,1.0,0.0,81.0,1,Home,0
Isaac Heeney,13.0,10.0,23.0,8.0,1.0,0.0,5.0,0.0,3.0,3.0,2.0,2.0,5.0,0.0,0.0,7.0,17.0,17.0,73.9,2.0,0.0,2.0,1.0,1.0,1.0,11.0,467.0,4.0,3.0,0.0,85.0,1,Home,0
Zak Jones,8.0,14.0,22.0,7.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,5.0,17.0,19.0,86.4,0.0,1.0,0.0,1.0,0.0,0.0,6.0,375.0,2.0,4.0,0.0,84.0,1,Home,0
Dean Towers,12.0,8.0,20.0,7.0,0.0,1.0,4.0,2.0,1.0,4.0,0.0,5.0,1.0,2.0,2.0,9.0,12.0,11.0,55.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,319.0,7.0,4.0,3.0,87.0,1,Home,0
