Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Tom Cutler,14.0,14.0,28.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,6.0,21.0,22.0,78.6,0.0,0.0,1.0,1.0,2.0,1.0,4.0,383.0,5.0,4.0,0.0,84.0,0,Home,0
Lewis Taylor,14.0,12.0,26.0,9.0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,4.0,2.0,0.0,1.0,7.0,19.0,19.0,73.1,0.0,1.0,0.0,0.0,1.0,1.0,7.0,480.0,6.0,1.0,0.0,83.0,0,Home,0
Daniel Rich,11.0,14.0,25.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,6.0,1.0,1.0,8.0,17.0,20.0,80.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,372.0,6.0,7.0,0.0,87.0,0,Home,0
Mitch Robinson,13.0,12.0,25.0,2.0,2.0,0.0,6.0,0.0,0.0,4.0,5.0,1.0,2.0,7.0,0.0,13.0,12.0,16.0,64.0,0.0,0.0,4.0,0.0,2.0,3.0,7.0,293.0,3.0,5.0,0.0,80.0,0,Home,0
Ben Keays,11.0,14.0,25.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,17.0,18.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,269.0,2.0,3.0,0.0,87.0,0,Home,0
Nicholas Robertson,9.0,15.0,24.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,1.0,3.0,20.0,18.0,75.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,223.0,5.0,3.0,0.0,84.0,0,Home,0
Tom Rockliff,14.0,9.0,23.0,6.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,5.0,2.0,1.0,1.0,5.0,16.0,12.0,52.2,0.0,0.0,0.0,0.0,2.0,2.0,3.0,203.0,6.0,0.0,0.0,80.0,0,Home,0
Claye Beams,10.0,12.0,22.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,6.0,16.0,19.0,86.4,1.0,1.0,0.0,1.0,0.0,1.0,4.0,258.0,1.0,3.0,0.0,70.0,0,Home,0
Stefan Martin,9.0,12.0,21.0,3.0,0.0,0.0,1.0,25.0,2.0,2.0,6.0,7.0,1.0,0.0,1.0,6.0,13.0,12.0,57.1,0.0,0.0,1.0,0.0,3.0,3.0,7.0,149.0,5.0,0.0,1.0,87.0,0,Home,0
Dayne Beams,13.0,8.0,21.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,5.0,16.0,16.0,76.2,0.0,0.0,1.0,2.0,1.0,1.0,3.0,250.0,2.0,1.0,0.0,86.0,0,Home,0
Ryan Harwood,6.0,14.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,3.0,18.0,18.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,88.0,2.0,2.0,0.0,73.0,0,Home,0
