Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Rory Laird,17.0,17.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,13.0,22.0,27.0,79.4,1.0,0.0,4.0,0.0,0.0,2.0,5.0,410.0,5.0,12.0,0.0,80.0,0,0
Matt Crouch,10.0,24.0,34.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,6.0,2.0,1.0,1.0,8.0,26.0,27.0,79.4,0.0,0.0,1.0,0.0,1.0,1.0,8.0,323.0,6.0,3.0,1.0,75.0,0,0
Rory Sloane,19.0,10.0,29.0,3.0,1.0,0.0,14.0,0.0,0.0,5.0,9.0,4.0,1.0,8.0,1.0,20.0,9.0,22.0,75.9,1.0,0.0,1.0,0.0,4.0,5.0,6.0,460.0,6.0,7.0,3.0,78.0,0,2
Brad Crouch,12.0,14.0,26.0,2.0,0.0,2.0,6.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,8.0,16.0,16.0,61.5,0.0,0.0,0.0,0.0,1.0,0.0,6.0,509.0,7.0,3.0,1.0,76.0,0,0
Tom Lynch,15.0,9.0,24.0,7.0,1.0,0.0,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,8.0,16.0,17.0,70.8,1.0,0.0,2.0,0.0,0.0,0.0,8.0,285.0,4.0,1.0,1.0,88.0,0,0
Riley Knight,10.0,12.0,22.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,8.0,15.0,11.0,50.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,290.0,4.0,0.0,0.0,68.0,0,0
Rory Atkins,11.0,10.0,21.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,6.0,1.0,0.0,3.0,10.0,14.0,13.0,61.9,2.0,0.0,0.0,0.0,1.0,3.0,5.0,360.0,8.0,6.0,1.0,80.0,0,0
Hugh Greenwood,7.0,14.0,21.0,3.0,0.0,0.0,11.0,0.0,1.0,1.0,5.0,2.0,1.0,0.0,2.0,9.0,11.0,17.0,81.0,0.0,1.0,1.0,0.0,0.0,5.0,6.0,109.0,3.0,2.0,3.0,60.0,0,0
Brodie Smith,17.0,3.0,20.0,7.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,5.0,4.0,0.0,0.0,4.0,16.0,12.0,60.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,765.0,9.0,6.0,0.0,80.0,0,0
Josh Jenkins,12.0,7.0,19.0,3.0,1.0,2.0,4.0,5.0,0.0,4.0,0.0,4.0,1.0,2.0,1.0,13.0,7.0,13.0,68.4,1.0,1.0,1.0,0.0,0.0,0.0,7.0,287.0,6.0,1.0,0.0,90.0,0,0
David MacKay,14.0,4.0,18.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0,3.0,1.0,1.0,0.0,9.0,9.0,10.0,55.6,0.0,0.0,3.0,0.0,1.0,1.0,3.0,435.0,4.0,2.0,1.0,82.0,0,0
Luke Brown,10.0,7.0,17.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,5.0,11.0,11.0,64.7,0.0,0.0,3.0,0.0,0.0,0.0,2.0,235.0,1.0,7.0,0.0,89.0,0,0
Eddie Betts,9.0,7.0,16.0,3.0,2.0,3.0,5.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,9.0,6.0,9.0,56.2,1.0,2.0,1.0,0.0,0.0,2.0,11.0,212.0,2.0,1.0,2.0,85.0,0,0
Sam Jacobs,11.0,3.0,14.0,3.0,0.0,0.0,3.0,48.0,1.0,2.0,5.0,1.0,0.0,1.0,1.0,9.0,5.0,7.0,50.0,1.0,1.0,3.0,0.0,3.0,2.0,7.0,137.0,2.0,3.0,1.0,84.0,0,0
Mitch McGovern,12.0,2.0,14.0,7.0,4.0,1.0,4.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,7.0,9.0,11.0,78.6,2.0,4.0,1.0,0.0,0.0,0.0,8.0,246.0,4.0,1.0,1.0,90.0,0,0
Richard Douglas,6.0,7.0,13.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,6.0,8.0,10.0,76.9,0.0,1.0,0.0,1.0,0.0,2.0,6.0,241.0,0.0,3.0,1.0,76.0,0,0
Taylor Walker,9.0,4.0,13.0,5.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,6.0,8.0,9.0,69.2,0.0,0.0,3.0,0.0,0.0,0.0,6.0,200.0,0.0,0.0,2.0,94.0,0,0
Jake Lever,10.0,3.0,13.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,3.0,7.0,6.0,11.0,84.6,2.0,0.0,11.0,1.0,0.0,0.0,3.0,232.0,2.0,11.0,0.0,90.0,0,0
Alex Keath,5.0,7.0,12.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,4.0,10.0,83.3,0.0,0.0,6.0,0.0,0.0,0.0,1.0,-16.0,1.0,9.0,0.0,86.0,0,0
Daniel Talia,6.0,5.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,5.0,9.0,81.8,0.0,0.0,12.0,0.0,0.0,0.0,2.0,126.0,1.0,7.0,0.0,89.0,0,0
Charlie Cameron,7.0,3.0,10.0,3.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,8.0,3.0,4.0,40.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,181.0,4.0,2.0,1.0,76.0,0,0
Jake Kelly,3.0,6.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,7.0,77.8,0.0,0.0,3.0,0.0,0.0,0.0,2.0,102.0,0.0,2.0,0.0,85.0,0,0
Josh P. Kennedy,18.0,13.0,31.0,5.0,1.0,0.0,7.0,0.0,1.0,5.0,5.0,6.0,5.0,1.0,0.0,18.0,12.0,17.0,54.8,1.0,1.0,0.0,0.0,0.0,5.0,4.0,553.0,3.0,5.0,1.0,88.0,1,3
Luke Parker,14.0,16.0,30.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,11.0,9.0,1.0,0.0,2.0,19.0,9.0,15.0,50.0,1.0,0.0,3.0,0.0,5.0,6.0,3.0,320.0,7.0,2.0,1.0,85.0,1,0
