Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Tom Mitchell,14.0,15.0,29.0,4.0,0.0,0.0,6.0,0.0,0.0,6.0,8.0,5.0,2.0,3.0,1.0,13.0,15.0,23.0,0.0,0.0,1.0,0.0,3.0,5.0,4.0,390.0,5.0,2.0,0.0,83.0,0,Home,0,4.0,4.0,6.0,4.0,6.0
James Worpel,10.0,13.0,23.0,1.0,1.0,1.0,8.0,0.0,1.0,3.0,9.0,4.0,1.0,1.0,1.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,300.0,6.0,0.0,1.0,83.0,0,Home,0,1.0,1.0,7.0,2.0,9.0
Blake Hardwick,18.0,4.0,22.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,9.0,0.0,1.0,3.0,15.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,521.0,4.0,4.0,0.0,85.0,0,Home,0,5.0,5.0,3.0,1.0,4.0
Jonathon Ceglar,6.0,13.0,19.0,5.0,0.0,0.0,4.0,19.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,8.0,10.0,14.0,2.0,0.0,6.0,0.0,0.0,1.0,2.0,182.0,3.0,5.0,0.0,76.0,0,Home,0,3.0,5.0,4.0,2.0,5.0
Liam Shiels,11.0,7.0,18.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,6.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,215.0,5.0,3.0,1.0,83.0,0,Home,0,3.0,3.0,4.0,2.0,11.0
Damon Greaves,7.0,11.0,18.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,4.0,1.0,0.0,76.0,0,Home,0,3.0,3.0,1.0,1.0,3.0
Jaeger O'Meara,12.0,5.0,17.0,3.0,1.0,3.0,4.0,0.0,0.0,1.0,5.0,3.0,3.0,1.0,2.0,9.0,11.0,9.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,369.0,4.0,1.0,1.0,84.0,0,Home,0,3.0,2.0,3.0,4.0,8.0
Sam Frost,8.0,8.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,5.0,8.0,8.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,257.0,8.0,9.0,0.0,95.0,0,Home,0,2.0,2.0,1.0,1.0,7.0
Daniel Howe,10.0,6.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,293.0,3.0,6.0,0.0,81.0,0,Home,0,4.0,4.0,1.0,3.0,5.0
Lachlan Bramble,10.0,6.0,16.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,13.0,14.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,312.0,3.0,3.0,0.0,77.0,0,Home,0,7.0,6.0,1.0,2.0,2.0
Tom Phillips,8.0,7.0,15.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,3.0,2.0,2.0,0.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,205.0,4.0,4.0,1.0,80.0,0,Home,0,2.0,2.0,2.0,2.0,3.0
Jack Scrimshaw,9.0,6.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,11.0,14.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,126.0,1.0,5.0,0.0,78.0,0,Home,0,5.0,5.0,1.0,1.0,1.0
Changkuoth Jiath,7.0,8.0,15.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,3.0,3.0,14.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,231.0,1.0,5.0,0.0,83.0,0,Home,0,2.0,2.0,3.0,2.0,3.0
Tim O'Brien,7.0,5.0,12.0,5.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,7.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,220.0,3.0,0.0,4.0,81.0,0,Home,0,5.0,5.0,0.0,2.0,6.0
Shaun Burgoyne,6.0,5.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,211.0,5.0,4.0,0.0,84.0,0,Home,0,3.0,3.0,0.0,3.0,6.0
Kyle Hartigan,5.0,6.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,6.0,4.0,8.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,106.0,1.0,9.0,0.0,98.0,0,Home,0,1.0,2.0,0.0,0.0,3.0
