Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Adam Saad,8.0,7.0,15.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,5.0,7.0,12.0,0.0,0.0,2.0,10.0,0.0,1.0,4.0,326.0,1.0,6.0,0.0,89.0,0,Home,0,3.0,3.0,2.0,3.0,3.0
Daniel Currie,7.0,7.0,14.0,5.0,1.0,0.0,3.0,32.0,0.0,2.0,1.0,5.0,1.0,2.0,4.0,11.0,3.0,9.0,3.0,1.0,3.0,0.0,0.0,1.0,4.0,166.0,5.0,5.0,1.0,96.0,0,Home,0,2.0,4.0,2.0,4.0,5.0
Jarrod Harbrow,7.0,7.0,14.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,4.0,5.0,8.0,11.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,145.0,2.0,4.0,0.0,89.0,0,Home,0,3.0,3.0,5.0,2.0,3.0
Clay Cameron,5.0,9.0,14.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,5.0,8.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,87.0,3.0,6.0,0.0,89.0,0,Home,0,3.0,3.0,5.0,1.0,6.0
Sean Lemmens,10.0,4.0,14.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,3.0,13.0,12.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,188.0,4.0,2.0,0.0,82.0,0,Home,0,7.0,6.0,4.0,0.0,2.0
Jarrod Garlett,9.0,3.0,12.0,4.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,305.0,5.0,2.0,1.0,87.0,0,Home,0,3.0,3.0,1.0,2.0,5.0
Sam Day,7.0,4.0,11.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,1.0,8.0,3.0,8.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,191.0,3.0,6.0,0.0,88.0,0,Home,0,3.0,5.0,2.0,0.0,3.0
Jack Martin,4.0,7.0,11.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,4.0,5.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,107.0,7.0,1.0,0.0,80.0,0,Home,0,3.0,3.0,2.0,2.0,4.0
Darcy Macpherson,5.0,5.0,10.0,3.0,1.0,0.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,76.0,1.0,3.0,2.0,78.0,0,Home,0,3.0,2.0,7.0,3.0,5.0
Peter Wright,3.0,6.0,9.0,3.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,3.0,8.0,1.0,2.0,4.0,0.0,0.0,0.0,4.0,26.0,2.0,2.0,0.0,95.0,0,Home,0,2.0,1.0,3.0,4.0,1.0
Matthew Rosa,3.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,65.0,2.0,0.0,0.0,23.0,0,Home,0,1.0,1.0,0.0,2.0,2.0
Alex Sexton,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,30.0,0,Home,0,1.0,1.0,0.0,0.0,1.0
Nathan Jones,20.0,13.0,33.0,2.0,2.0,1.0,6.0,0.0,2.0,8.0,5.0,2.0,0.0,1.0,1.0,11.0,20.0,22.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,588.0,5.0,2.0,1.0,84.0,1,Away,2,2.0,2.0,5.0,9.0,11.0
Bernie Vince,18.0,10.0,28.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,2.0,2.0,5.0,0.0,7.0,20.0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,669.0,5.0,3.0,0.0,84.0,1,Away,0,1.0,0.0,1.0,6.0,10.0
James Harmes,11.0,15.0,26.0,1.0,3.0,0.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,11.0,15.0,19.0,0.0,0.0,2.0,0.0,1.0,1.0,11.0,316.0,2.0,4.0,1.0,79.0,1,Away,0,1.0,1.0,4.0,11.0,7.0
Tomas Bugg,14.0,11.0,25.0,3.0,0.0,1.0,7.0,0.0,0.0,7.0,8.0,2.0,1.0,1.0,1.0,13.0,13.0,15.0,0.0,0.0,2.0,0.0,2.0,6.0,8.0,308.0,4.0,3.0,3.0,80.0,1,Away,0,3.0,3.0,4.0,8.0,10.0
Joshua Wagner,12.0,13.0,25.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,1.0,9.0,18.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,204.0,4.0,11.0,0.0,87.0,1,Away,0,4.0,4.0,5.0,5.0,5.0
Jack Viney,8.0,16.0,24.0,3.0,2.0,0.0,7.0,0.0,0.0,4.0,7.0,5.0,0.0,0.0,2.0,10.0,13.0,15.0,1.0,0.0,0.0,1.0,2.0,5.0,7.0,304.0,3.0,2.0,2.0,69.0,1,Away,1,2.0,3.0,5.0,7.0,9.0
Christian Petracca,5.0,19.0,24.0,2.0,2.0,1.0,4.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,12.0,13.0,16.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,156.0,2.0,4.0,1.0,72.0,1,Away,0,2.0,1.0,3.0,7.0,8.0
Clayton Oliver,4.0,19.0,23.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,2.0,1.0,0.0,2.0,13.0,10.0,19.0,0.0,1.0,1.0,0.0,0.0,4.0,7.0,47.0,4.0,3.0,1.0,77.0,1,Away,0,3.0,2.0,5.0,7.0,4.0
Dom Tyson,10.0,11.0,21.0,4.0,1.0,0.0,3.0,2.0,1.0,7.0,5.0,2.0,2.0,1.0,1.0,9.0,12.0,16.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,415.0,4.0,3.0,0.0,71.0,1,Away,0,4.0,4.0,3.0,6.0,5.0
Jayden Hunt,10.0,9.0,19.0,6.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,4.0,15.0,15.0,1.0,0.0,1.0,3.0,1.0,0.0,8.0,492.0,2.0,6.0,0.0,88.0,1,Away,0,5.0,6.0,4.0,7.0,4.0
Neville Jetta,6.0,11.0,17.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,5.0,12.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,133.0,0.0,8.0,0.0,80.0,1,Away,0,6.0,6.0,1.0,6.0,1.0
Max Gawn,11.0,6.0,17.0,4.0,2.0,3.0,5.0,46.0,3.0,3.0,6.0,3.0,0.0,3.0,1.0,13.0,3.0,7.0,2.0,2.0,1.0,0.0,5.0,1.0,12.0,273.0,5.0,1.0,2.0,86.0,1,Away,3,2.0,2.0,3.0,9.0,10.0
Ben Kennedy,10.0,6.0,16.0,2.0,2.0,0.0,9.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,9.0,9.0,10.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,221.0,1.0,2.0,3.0,83.0,1,Away,0,2.0,1.0,6.0,6.0,6.0
Billy Stretch,9.0,7.0,16.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,4.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,275.0,1.0,2.0,1.0,74.0,1,Away,0,2.0,2.0,2.0,5.0,5.0
Colin Garland,6.0,9.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,6.0,7.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,236.0,3.0,7.0,0.0,85.0,1,Away,0,0.0,0.0,3.0,5.0,4.0
Cameron Pedersen,7.0,7.0,14.0,5.0,3.0,2.0,3.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,8.0,6.0,11.0,2.0,3.0,0.0,0.0,1.0,1.0,10.0,204.0,2.0,0.0,3.0,94.0,1,Away,0,3.0,2.0,0.0,8.0,3.0
Dean Kent,5.0,9.0,14.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,7.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,133.0,3.0,1.0,1.0,82.0,1,Away,0,2.0,2.0,1.0,6.0,6.0
Viv Michie,5.0,8.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,182.0,4.0,4.0,0.0,80.0,1,Away,0,1.0,1.0,1.0,3.0,4.0
Jeff Garlett,9.0,3.0,12.0,2.0,3.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,191.0,0.0,1.0,1.0,82.0,1,Away,0,2.0,1.0,3.0,9.0,2.0
Jack Watts,9.0,2.0,11.0,3.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,294.0,2.0,2.0,0.0,79.0,1,Away,0,2.0,2.0,3.0,7.0,3.0
Tom McDonald,3.0,7.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,178.0,1.0,2.0,0.0,97.0,1,Away,0,1.0,1.0,1.0,4.0,1.0
Jesse Hogan,8.0,1.0,9.0,5.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,166.0,3.0,0.0,2.0,87.0,1,Away,0,5.0,2.0,2.0,6.0,5.0
