Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Nathan Brown,5.0,4.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,7.0,3.0,7.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,134.0,2.0,5.0,0.0,91.0,1,Home,0,1.0,3.0,2.0,0.0,2.0
Patrick McCartin,5.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,181.0,0.0,0.0,1.0,58.0,1,Home,0,1.0,2.0,0.0,4.0,2.0
Daniel Rich,21.0,11.0,32.0,4.0,1.0,2.0,1.0,0.0,1.0,9.0,1.0,3.0,8.0,4.0,2.0,8.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,838.0,5.0,9.0,0.0,88.0,0,Away,1,4.0,4.0,1.0,5.0,7.0
Dayne Beams,17.0,13.0,30.0,5.0,1.0,1.0,8.0,0.0,2.0,5.0,4.0,8.0,1.0,2.0,3.0,13.0,18.0,19.0,0.0,0.0,1.0,0.0,2.0,2.0,7.0,394.0,10.0,2.0,0.0,83.0,0,Away,0,5.0,5.0,8.0,5.0,11.0
Tom Rockliff,16.0,12.0,28.0,5.0,0.0,0.0,6.0,1.0,0.0,6.0,13.0,5.0,0.0,3.0,3.0,15.0,13.0,20.0,0.0,0.0,1.0,0.0,5.0,8.0,4.0,329.0,7.0,3.0,0.0,87.0,0,Away,0,5.0,5.0,6.0,4.0,8.0
Dayne Zorko,15.0,11.0,26.0,2.0,1.0,2.0,9.0,0.0,1.0,2.0,7.0,3.0,1.0,3.0,1.0,10.0,15.0,18.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,364.0,4.0,2.0,2.0,87.0,0,Away,0,2.0,2.0,7.0,6.0,8.0
Tom Cutler,16.0,9.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,8.0,0.0,1.0,5.0,16.0,18.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,679.0,7.0,3.0,0.0,95.0,0,Away,0,4.0,4.0,0.0,1.0,7.0
Sam Mayes,11.0,12.0,23.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,1.0,5.0,17.0,18.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,379.0,4.0,5.0,0.0,85.0,0,Away,0,6.0,7.0,1.0,3.0,5.0
Stefan Martin,11.0,10.0,21.0,7.0,0.0,0.0,1.0,44.0,1.0,5.0,6.0,1.0,1.0,4.0,0.0,14.0,7.0,16.0,1.0,0.0,4.0,0.0,1.0,5.0,7.0,248.0,5.0,3.0,1.0,96.0,0,Away,0,6.0,7.0,0.0,6.0,5.0
Lewis Taylor,8.0,11.0,19.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,15.0,15.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,145.0,3.0,2.0,0.0,87.0,0,Away,0,4.0,3.0,4.0,6.0,4.0
Nicholas Robertson,8.0,10.0,18.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,5.0,13.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,228.0,4.0,5.0,1.0,83.0,0,Away,0,8.0,8.0,0.0,3.0,5.0
Jake Barrett,5.0,11.0,16.0,5.0,0.0,1.0,10.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,9.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,143.0,4.0,2.0,4.0,82.0,0,Away,0,5.0,3.0,6.0,3.0,7.0
Mitch Robinson,7.0,8.0,15.0,3.0,2.0,0.0,5.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,9.0,5.0,10.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,223.0,3.0,1.0,1.0,83.0,0,Away,0,1.0,2.0,4.0,6.0,5.0
Tom Bell,8.0,7.0,15.0,3.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,281.0,2.0,3.0,1.0,75.0,0,Away,0,3.0,3.0,3.0,4.0,5.0
Rohan Bewick,9.0,5.0,14.0,5.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,10.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,256.0,5.0,3.0,1.0,81.0,0,Away,0,4.0,5.0,4.0,2.0,5.0
Hugh McCluggage,9.0,4.0,13.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,241.0,3.0,0.0,0.0,85.0,0,Away,0,4.0,4.0,2.0,3.0,5.0
Ryan Lester,6.0,6.0,12.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,7.0,9.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,52.0,2.0,5.0,1.0,87.0,0,Away,0,4.0,6.0,3.0,3.0,3.0
Harris Andrews,8.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,8.0,10.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,151.0,1.0,6.0,0.0,93.0,0,Away,0,2.0,4.0,0.0,4.0,2.0
Daniel McStay,2.0,8.0,10.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,7.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,82.0,1.0,5.0,0.0,79.0,0,Away,0,4.0,5.0,4.0,1.0,1.0
Josh Schache,3.0,6.0,9.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,5.0,4.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,54.0,4.0,1.0,1.0,81.0,0,Away,0,2.0,1.0,1.0,3.0,3.0
Jarrod Berry,3.0,5.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,108.0,2.0,0.0,0.0,73.0,0,Away,0,2.0,1.0,2.0,2.0,3.0
Darcy Gardiner,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,72.0,1.0,1.0,0.0,30.0,0,Away,0,2.0,2.0,1.0,0.0,2.0
Jack Frost,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.0,0.0,2.0,0.0,76.0,0,Away,0,0.0,0.0,1.0,0.0,1.0
Eric Hipwood,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,85.0,0,Away,0,0.0,0.0,1.0,0.0,2.0
