Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Bachar Houli,20.0,12.0,32.0,7.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,2.0,8.0,0.0,0.0,6.0,21.0,26.0,1.0,0.0,4.0,2.0,0.0,1.0,3.0,670.0,7.0,11.0,0.0,87.0,1,Home,1,6.0,7.0,5.0,3.0,6.0
Dion Prestia,14.0,16.0,30.0,3.0,0.0,1.0,6.0,0.0,1.0,4.0,10.0,6.0,3.0,3.0,2.0,18.0,12.0,23.0,0.0,0.0,1.0,0.0,1.0,9.0,6.0,480.0,8.0,6.0,0.0,77.0,1,Home,0,3.0,3.0,6.0,5.0,7.0
Kane Lambert,13.0,16.0,29.0,0.0,0.0,0.0,7.0,0.0,2.0,8.0,7.0,3.0,0.0,2.0,0.0,15.0,14.0,20.0,0.0,0.0,2.0,0.0,0.0,7.0,9.0,425.0,5.0,1.0,4.0,89.0,1,Home,2,0.0,0.0,3.0,7.0,9.0
Nick Vlastuin,18.0,10.0,28.0,13.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,11.0,18.0,23.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,353.0,2.0,14.0,0.0,89.0,1,Home,3,10.0,13.0,2.0,4.0,5.0
Jack Ross,10.0,18.0,28.0,4.0,0.0,1.0,3.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,0.0,7.0,21.0,20.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,415.0,5.0,1.0,0.0,81.0,1,Home,0,4.0,4.0,3.0,8.0,8.0
Jack Higgins,16.0,9.0,25.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,10.0,15.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,337.0,6.0,3.0,1.0,75.0,1,Home,0,3.0,3.0,5.0,5.0,12.0
Brandon Ellis,10.0,12.0,22.0,4.0,2.0,1.0,8.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,6.0,17.0,12.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,266.0,6.0,6.0,2.0,88.0,1,Home,0,3.0,2.0,6.0,6.0,10.0
Josh Caddy,11.0,8.0,19.0,4.0,0.0,2.0,3.0,0.0,0.0,5.0,4.0,3.0,1.0,0.0,1.0,9.0,8.0,6.0,0.0,1.0,2.0,0.0,0.0,4.0,6.0,305.0,5.0,3.0,1.0,85.0,1,Home,0,4.0,3.0,2.0,6.0,13.0
Liam Baker,12.0,7.0,19.0,3.0,2.0,0.0,5.0,0.0,1.0,5.0,3.0,7.0,0.0,0.0,3.0,6.0,12.0,13.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,371.0,7.0,2.0,2.0,74.0,1,Home,0,2.0,3.0,3.0,4.0,6.0
Shane Edwards,7.0,11.0,18.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,4.0,12.0,12.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,380.0,2.0,4.0,0.0,88.0,1,Home,0,3.0,4.0,1.0,5.0,6.0
