Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Jacob Hopper,15.0,12.0,27.0,5.0,1.0,0.0,4.0,0.0,0.0,4.0,11.0,5.0,3.0,3.0,2.0,11.0,15.0,22.0,0.0,0.0,3.0,0.0,6.0,5.0,4.0,392.0,3.0,1.0,0.0,81.0,1,Home,1,5.0,5.0,4.0,4.0,5.0
Lachie Whitfield,20.0,6.0,26.0,10.0,0.0,0.0,4.0,0.0,1.0,7.0,0.0,2.0,1.0,1.0,0.0,5.0,21.0,22.0,1.0,1.0,0.0,4.0,0.0,0.0,8.0,629.0,3.0,3.0,0.0,86.0,1,Home,0,9.0,9.0,4.0,7.0,4.0
Joshua Kelly,15.0,10.0,25.0,7.0,1.0,1.0,3.0,0.0,0.0,4.0,4.0,5.0,1.0,0.0,1.0,9.0,17.0,17.0,0.0,0.0,3.0,2.0,0.0,4.0,7.0,382.0,5.0,1.0,0.0,85.0,1,Home,0,7.0,7.0,3.0,7.0,8.0
Tim Taranto,18.0,6.0,24.0,11.0,0.0,0.0,12.0,0.0,1.0,6.0,7.0,4.0,0.0,1.0,1.0,7.0,16.0,17.0,0.0,0.0,1.0,0.0,4.0,3.0,7.0,433.0,7.0,2.0,3.0,85.0,1,Home,0,11.0,11.0,9.0,6.0,7.0
Isaac Cumming,21.0,2.0,23.0,12.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,6.0,0.0,2.0,2.0,15.0,22.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,543.0,2.0,2.0,0.0,77.0,1,Home,0,11.0,12.0,4.0,5.0,1.0
Nick Haynes,14.0,8.0,22.0,10.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,8.0,13.0,18.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,360.0,4.0,10.0,0.0,92.0,1,Home,0,10.0,10.0,1.0,3.0,4.0
Toby Greene,16.0,4.0,20.0,8.0,4.0,2.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,2.0,1.0,11.0,9.0,14.0,3.0,4.0,1.0,0.0,0.0,0.0,11.0,358.0,5.0,0.0,0.0,87.0,1,Home,3,5.0,4.0,1.0,10.0,6.0
Harrison Himmelberg,11.0,6.0,17.0,6.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,1.0,8.0,10.0,12.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,271.0,3.0,1.0,1.0,95.0,1,Home,0,5.0,5.0,2.0,6.0,5.0
Harry Perryman,13.0,4.0,17.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,5.0,10.0,14.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,287.0,2.0,5.0,0.0,85.0,1,Home,0,7.0,9.0,2.0,2.0,3.0
Callan Ward,10.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,12.0,13.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,235.0,1.0,2.0,0.0,81.0,1,Home,0,3.0,3.0,0.0,6.0,3.0
Matthew De Boer,8.0,8.0,16.0,5.0,0.0,0.0,12.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,6.0,10.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,221.0,4.0,2.0,3.0,82.0,1,Home,0,4.0,4.0,9.0,1.0,4.0
Daniel Lloyd,11.0,3.0,14.0,6.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,7.0,1.0,1.0,2.0,6.0,9.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,223.0,6.0,0.0,0.0,85.0,1,Home,0,5.0,6.0,1.0,5.0,5.0
Jeremy Finlayson,11.0,2.0,13.0,10.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,10.0,12.0,2.0,4.0,2.0,0.0,0.0,0.0,8.0,237.0,1.0,1.0,0.0,81.0,1,Home,2,8.0,6.0,2.0,8.0,1.0
Samuel Reid,8.0,5.0,13.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,5.0,8.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,224.0,2.0,5.0,0.0,81.0,1,Home,0,4.0,4.0,2.0,2.0,4.0
Connor Idun,12.0,1.0,13.0,10.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,10.0,12.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,262.0,2.0,2.0,0.0,88.0,1,Home,0,9.0,10.0,4.0,2.0,1.0
Jack Buckley,7.0,4.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,4.0,7.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,88.0,1.0,5.0,0.0,91.0,1,Home,0,4.0,4.0,1.0,2.0,1.0
