Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Dominic Sheed,17.0,7.0,24.0,10.0,1.0,0.0,2.0,0.0,0.0,5.0,9.0,2.0,4.0,2.0,0.0,14.0,11.0,16.0,0.0,0.0,1.0,0.0,2.0,7.0,3.0,424.0,6.0,1.0,1.0,79.0,1,Home,0,10.0,10.0,1.0,3.0,8.0
Bradley Sheppard,15.0,6.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,16.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,217.0,3.0,6.0,0.0,96.0,1,Home,0,13.0,13.0,0.0,3.0,3.0
Elliot Yeo,14.0,7.0,21.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,9.0,2.0,1.0,2.0,2.0,12.0,8.0,15.0,0.0,0.0,1.0,0.0,5.0,4.0,9.0,469.0,4.0,2.0,2.0,74.0,1,Home,3,2.0,2.0,3.0,9.0,6.0
Tim Kelly,10.0,9.0,19.0,5.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,2.0,4.0,15.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,389.0,2.0,1.0,0.0,86.0,1,Home,0,5.0,4.0,3.0,4.0,6.0
Andrew Gaff,8.0,10.0,18.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,9.0,9.0,12.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,143.0,4.0,4.0,1.0,98.0,1,Home,0,3.0,2.0,2.0,3.0,6.0
Liam Duggan,14.0,3.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,436.0,3.0,4.0,0.0,91.0,1,Home,0,8.0,8.0,0.0,4.0,3.0
Shannon Hurn,8.0,8.0,16.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,6.0,8.0,13.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,139.0,3.0,9.0,0.0,85.0,1,Home,0,2.0,2.0,2.0,1.0,3.0
Brendon Ah Chee,10.0,6.0,16.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,7.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,241.0,1.0,2.0,0.0,72.0,1,Home,0,2.0,3.0,3.0,0.0,3.0
Jack Redden,10.0,5.0,15.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,4.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,216.0,3.0,2.0,0.0,91.0,1,Home,0,2.0,2.0,2.0,4.0,4.0
Jackson Nelson,11.0,3.0,14.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,3.0,0.0,88.0,1,Home,0,5.0,5.0,2.0,1.0,2.0
