Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Travis Boak,18.0,18.0,36.0,2.0,0.0,1.0,4.0,1.0,1.0,3.0,7.0,8.0,2.0,2.0,2.0,22.0,13.0,19.0,1.0,0.0,1.0,0.0,1.0,6.0,7.0,501.0,9.0,7.0,0.0,79.0,1,Home,3,1.0,2.0,4.0,6.0,17.0
Tom Rockliff,20.0,10.0,30.0,5.0,0.0,0.0,6.0,0.0,0.0,3.0,8.0,5.0,2.0,2.0,4.0,11.0,14.0,21.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,336.0,2.0,4.0,1.0,81.0,1,Home,0,5.0,5.0,5.0,4.0,9.0
Darcy B-Jones,19.0,6.0,25.0,3.0,0.0,0.0,4.0,0.0,0.0,10.0,1.0,1.0,0.0,3.0,0.0,6.0,19.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,734.0,9.0,5.0,0.0,80.0,1,Home,0,2.0,3.0,4.0,7.0,8.0
Sam Gray,10.0,13.0,23.0,8.0,1.0,1.0,7.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,16.0,15.0,1.0,4.0,0.0,0.0,0.0,2.0,5.0,334.0,5.0,3.0,2.0,88.0,1,Home,2,7.0,4.0,5.0,4.0,8.0
Matthew Broadbent,18.0,4.0,22.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,7.0,14.0,14.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,327.0,4.0,7.0,0.0,82.0,1,Home,0,7.0,7.0,1.0,3.0,8.0
Sam P-Pepper,8.0,14.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,2.0,1.0,2.0,0.0,0.0,10.0,13.0,13.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,410.0,3.0,1.0,0.0,87.0,1,Home,0,0.0,0.0,5.0,3.0,9.0
Karl Amon,9.0,10.0,19.0,5.0,1.0,1.0,4.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,1.0,12.0,11.0,15.0,0.0,1.0,5.0,0.0,0.0,6.0,5.0,325.0,2.0,6.0,3.0,80.0,1,Home,0,5.0,4.0,1.0,5.0,4.0
Joe Atley,4.0,15.0,19.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,2.0,12.0,10.0,13.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,102.0,4.0,5.0,2.0,68.0,1,Home,0,2.0,2.0,1.0,4.0,6.0
Xavier Duursma,13.0,6.0,19.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,1.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,417.0,6.0,3.0,0.0,81.0,1,Home,0,4.0,4.0,1.0,2.0,9.0
Dan Houston,14.0,4.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,2.0,8.0,8.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,428.0,8.0,8.0,0.0,84.0,1,Home,0,2.0,2.0,1.0,4.0,7.0
Connor Rozee,8.0,10.0,18.0,1.0,2.0,0.0,8.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,12.0,8.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,209.0,5.0,3.0,4.0,86.0,1,Home,0,0.0,1.0,4.0,5.0,6.0
Jarrod Lienert,14.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,7.0,9.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,387.0,1.0,5.0,0.0,84.0,1,Home,0,4.0,4.0,0.0,1.0,3.0
Justin Westhoff,11.0,4.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,5.0,11.0,10.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,329.0,5.0,5.0,1.0,83.0,1,Home,0,3.0,2.0,1.0,2.0,5.0
Zak Butters,10.0,5.0,15.0,4.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,9.0,9.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,116.0,2.0,1.0,0.0,70.0,1,Home,0,4.0,2.0,3.0,7.0,6.0
Billy Frampton,9.0,5.0,14.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,4.0,9.0,4.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,5.0,151.0,7.0,0.0,1.0,89.0,1,Home,0,0.0,1.0,1.0,5.0,5.0
Kane Farrell,9.0,5.0,14.0,4.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,9.0,10.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,199.0,5.0,1.0,1.0,74.0,1,Home,0,4.0,1.0,2.0,5.0,4.0
