Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Hayden Ballantyne,12.0,8.0,20.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,8.0,10.0,15.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,225.0,4.0,2.0,1.0,83.0,1,Home,0,0.0,0.0,3.0,4.0,5.0
Luke McPharlin,11.0,5.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,14.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,229.0,3.0,6.0,0.0,88.0,1,Home,0,8.0,8.0,0.0,3.0,4.0
Michael Walters,10.0,6.0,16.0,4.0,4.0,0.0,3.0,0.0,1.0,3.0,0.0,4.0,0.0,2.0,3.0,4.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,281.0,2.0,3.0,1.0,80.0,1,Home,0,4.0,4.0,2.0,7.0,3.0
Cameron Sutcliffe,5.0,11.0,16.0,6.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,88.0,2.0,2.0,0.0,88.0,1,Home,0,6.0,6.0,3.0,2.0,3.0
Aaron Sandilands,2.0,11.0,13.0,4.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,7.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,24.0,1.0,3.0,0.0,74.0,1,Home,0,1.0,3.0,1.0,5.0,3.0
Matthew Taberner,6.0,7.0,13.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,8.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,151.0,1.0,1.0,0.0,92.0,1,Home,0,2.0,3.0,0.0,7.0,2.0
Christopher Mayne,5.0,7.0,12.0,2.0,2.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,6.0,6.0,10.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,99.0,2.0,1.0,2.0,85.0,1,Home,0,2.0,1.0,3.0,4.0,2.0
Lee Spurr,6.0,6.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,4.0,8.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,123.0,4.0,4.0,0.0,92.0,1,Home,0,1.0,2.0,2.0,1.0,3.0
Zachary Clarke,4.0,7.0,11.0,4.0,0.0,0.0,2.0,10.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,6.0,9.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,127.0,3.0,3.0,0.0,88.0,1,Home,0,4.0,4.0,2.0,5.0,2.0
Thomas Sheridan,6.0,3.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,157.0,1.0,0.0,0.0,21.0,1,Home,0,4.0,4.0,0.0,2.0,0.0
Paul Duffield,4.0,4.0,8.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,75.0,0.0,0.0,0.0,92.0,1,Home,0,3.0,3.0,3.0,3.0,0.0
Matthew Pavlich,5.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,144.0,3.0,1.0,0.0,69.0,1,Home,0,0.0,0.0,0.0,3.0,2.0
Brent Harvey,16.0,8.0,24.0,6.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0,4.0,19.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,353.0,6.0,0.0,0.0,86.0,0,Away,0,6.0,5.0,3.0,3.0,9.0
Ben Cunnington,8.0,16.0,24.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,8.0,7.0,0.0,1.0,1.0,18.0,7.0,15.0,1.0,1.0,0.0,0.0,5.0,2.0,3.0,135.0,4.0,6.0,0.0,77.0,0,Away,0,0.0,0.0,6.0,3.0,9.0
Ben Jacobs,12.0,12.0,24.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,1.0,4.0,20.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,345.0,5.0,4.0,0.0,80.0,0,Away,0,4.0,4.0,3.0,4.0,2.0
Samuel Wright,15.0,6.0,21.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,3.0,1.0,1.0,7.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,343.0,7.0,6.0,0.0,85.0,0,Away,0,4.0,4.0,1.0,4.0,5.0
Sam Gibson,6.0,14.0,20.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,7.0,13.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,80.0,5.0,2.0,0.0,81.0,0,Away,0,2.0,2.0,3.0,1.0,7.0
Jack Ziebell,15.0,5.0,20.0,0.0,1.0,0.0,6.0,2.0,0.0,3.0,5.0,6.0,3.0,3.0,3.0,11.0,10.0,12.0,0.0,0.0,4.0,0.0,1.0,4.0,2.0,455.0,6.0,4.0,1.0,82.0,0,Away,0,0.0,0.0,5.0,2.0,8.0
Shaun Atley,10.0,9.0,19.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,5.0,15.0,14.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,289.0,3.0,1.0,0.0,87.0,0,Away,0,4.0,4.0,1.0,4.0,5.0
Robin Nahas,6.0,12.0,18.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,7.0,11.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,80.0,4.0,4.0,1.0,88.0,0,Away,0,2.0,2.0,3.0,2.0,4.0
Ryan Bastinac,9.0,9.0,18.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,2.0,1.0,0.0,8.0,11.0,12.0,0.0,0.0,2.0,0.0,2.0,3.0,6.0,233.0,3.0,2.0,0.0,80.0,0,Away,0,4.0,4.0,1.0,6.0,6.0
Michael Firrito,11.0,6.0,17.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,1.0,6.0,11.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,366.0,2.0,5.0,0.0,86.0,0,Away,0,6.0,6.0,1.0,4.0,5.0
Shaun Higgins,7.0,9.0,16.0,9.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,12.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,137.0,1.0,0.0,4.0,88.0,0,Away,0,9.0,9.0,5.0,4.0,2.0
Jamie MacMillan,11.0,5.0,16.0,5.0,1.0,2.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,0.0,8.0,9.0,12.0,0.0,1.0,2.0,0.0,2.0,1.0,6.0,290.0,2.0,3.0,1.0,86.0,0,Away,0,5.0,4.0,2.0,6.0,4.0
Drew Petrie,11.0,4.0,15.0,9.0,0.0,2.0,6.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,5.0,9.0,7.0,1.0,3.0,2.0,0.0,0.0,0.0,6.0,261.0,4.0,3.0,2.0,94.0,0,Away,0,8.0,6.0,4.0,6.0,8.0
Scott Thompson,6.0,8.0,14.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.0,6.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,153.0,2.0,8.0,0.0,92.0,0,Away,0,2.0,2.0,4.0,3.0,1.0
Jarrad Waite,6.0,6.0,12.0,6.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,1.0,2.0,74.0,0,Away,0,6.0,4.0,3.0,3.0,6.0
Mason Wood,7.0,4.0,11.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,164.0,3.0,2.0,1.0,89.0,0,Away,0,4.0,5.0,0.0,2.0,3.0
Lachlan Hansen,4.0,6.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,5.0,5.0,9.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,0.0,89.0,0,Away,0,3.0,5.0,0.0,1.0,1.0
Robbie Tarrant,5.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,7.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,97.0,1.0,3.0,0.0,84.0,0,Away,0,1.0,1.0,0.0,1.0,2.0
Luke McDonald,5.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,9.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,150.0,2.0,1.0,0.0,58.0,0,Away,0,4.0,4.0,0.0,1.0,2.0
Todd Goldstein,3.0,4.0,7.0,3.0,0.0,1.0,5.0,31.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,4.0,5.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,86.0,2.0,3.0,0.0,96.0,0,Away,0,2.0,3.0,5.0,3.0,2.0
Trent Dumont,3.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,53.0,0.0,1.0,0.0,32.0,0,Away,0,1.0,1.0,3.0,2.0,0.0
Lindsay Thomas,2.0,2.0,4.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,66.0,1.0,0.0,2.0,87.0,0,Away,0,1.0,0.0,4.0,2.0,1.0
