Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Tom Phillips,21.0,11.0,32.0,10.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,8.0,23.0,24.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,603.0,3.0,9.0,0.0,95.0,0,Home,0,10.0,10.0,2.0,2.0,8.0
Scott Pendlebury,11.0,19.0,30.0,5.0,0.0,0.0,9.0,1.0,0.0,6.0,3.0,4.0,0.0,1.0,2.0,11.0,21.0,25.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,334.0,5.0,7.0,0.0,88.0,0,Home,2,5.0,5.0,9.0,4.0,5.0
Jeremy Howe,19.0,8.0,27.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,11.0,3.0,1.0,11.0,16.0,20.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,542.0,8.0,12.0,0.0,86.0,0,Home,0,6.0,9.0,2.0,1.0,7.0
Taylor Adams,6.0,19.0,25.0,2.0,0.0,0.0,7.0,0.0,0.0,3.0,4.0,6.0,0.0,1.0,3.0,12.0,15.0,18.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,105.0,5.0,3.0,2.0,86.0,0,Home,0,2.0,2.0,5.0,0.0,7.0
Steele Sidebottom,11.0,13.0,24.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,8.0,5.0,1.0,2.0,1.0,14.0,10.0,21.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,273.0,3.0,2.0,0.0,87.0,0,Home,0,6.0,6.0,5.0,4.0,3.0
Adam Treloar,8.0,16.0,24.0,3.0,2.0,0.0,5.0,0.0,1.0,2.0,3.0,4.0,0.0,2.0,3.0,12.0,13.0,18.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,209.0,5.0,2.0,1.0,89.0,0,Home,0,3.0,3.0,4.0,3.0,6.0
Tom Langdon,15.0,9.0,24.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,4.0,1.0,3.0,5.0,16.0,19.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,318.0,3.0,11.0,0.0,89.0,0,Home,0,5.0,6.0,1.0,0.0,5.0
Matthew Scharenberg,13.0,10.0,23.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,5.0,17.0,19.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,290.0,5.0,7.0,0.0,94.0,0,Home,0,6.0,8.0,3.0,0.0,4.0
James Aish,14.0,9.0,23.0,6.0,1.0,0.0,4.0,0.0,2.0,6.0,3.0,3.0,1.0,2.0,0.0,8.0,13.0,14.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,366.0,4.0,3.0,1.0,90.0,0,Home,0,4.0,6.0,3.0,2.0,9.0
Josh Thomas,9.0,11.0,20.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,2.0,11.0,9.0,13.0,0.0,1.0,1.0,0.0,5.0,0.0,5.0,151.0,5.0,1.0,2.0,85.0,0,Home,0,2.0,1.0,0.0,5.0,7.0
Jack Crisp,13.0,7.0,20.0,4.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,5.0,5.0,1.0,0.0,5.0,16.0,13.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,449.0,7.0,7.0,0.0,88.0,0,Home,0,4.0,4.0,3.0,2.0,7.0
Brodie Grundy,7.0,13.0,20.0,3.0,2.0,0.0,3.0,45.0,0.0,1.0,8.0,3.0,0.0,5.0,1.0,14.0,6.0,17.0,1.0,0.0,3.0,0.0,1.0,7.0,6.0,167.0,3.0,1.0,0.0,94.0,0,Home,0,2.0,3.0,3.0,6.0,3.0
Samuel Murray,11.0,9.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,4.0,17.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,511.0,4.0,4.0,0.0,88.0,0,Home,0,1.0,2.0,0.0,2.0,7.0
Lynden Dunn,7.0,8.0,15.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,8.0,8.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,105.0,2.0,9.0,0.0,94.0,0,Home,0,5.0,5.0,2.0,0.0,3.0
Brayden Maynard,7.0,8.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,5.0,10.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,349.0,7.0,4.0,0.0,85.0,0,Home,0,0.0,0.0,7.0,1.0,6.0
Jaidyn Stephenson,8.0,5.0,13.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,10.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,200.0,1.0,1.0,1.0,81.0,0,Home,0,2.0,2.0,3.0,1.0,4.0
Travis Varcoe,8.0,4.0,12.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,8.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,231.0,5.0,1.0,3.0,85.0,0,Home,0,2.0,1.0,1.0,2.0,4.0
Callum Brown,4.0,8.0,12.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,104.0,1.0,3.0,1.0,77.0,0,Home,0,1.0,1.0,3.0,0.0,1.0
Will H-Elliott,5.0,6.0,11.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,125.0,3.0,1.0,0.0,89.0,0,Home,0,4.0,3.0,3.0,3.0,5.0
