Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Adam Treloar,17.0,16.0,33.0,3.0,1.0,0.0,7.0,0.0,1.0,4.0,6.0,6.0,1.0,1.0,0.0,14.0,19.0,22.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,421.0,6.0,4.0,2.0,74.0,1,Home,3,3.0,2.0,5.0,5.0,11.0
Scott Pendlebury,13.0,12.0,25.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,6.0,3.0,1.0,0.0,1.0,9.0,15.0,21.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,316.0,2.0,4.0,2.0,80.0,1,Home,1,1.0,1.0,3.0,10.0,4.0
Josh Smith,12.0,13.0,25.0,4.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,4.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,247.0,3.0,2.0,0.0,76.0,1,Home,0,4.0,4.0,4.0,4.0,3.0
Steele Sidebottom,10.0,14.0,24.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,12.0,12.0,15.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,141.0,5.0,3.0,2.0,83.0,1,Home,0,3.0,3.0,1.0,6.0,9.0
Jack Crisp,13.0,11.0,24.0,2.0,0.0,0.0,4.0,1.0,1.0,6.0,7.0,3.0,2.0,2.0,0.0,14.0,10.0,17.0,1.0,0.0,1.0,2.0,3.0,4.0,7.0,452.0,5.0,5.0,0.0,87.0,1,Home,0,1.0,2.0,4.0,6.0,7.0
Ben Reid,16.0,6.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,1.0,7.0,15.0,18.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,432.0,4.0,11.0,0.0,84.0,1,Home,2,10.0,12.0,0.0,4.0,4.0
Brayden Maynard,18.0,4.0,22.0,12.0,0.0,1.0,6.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,4.0,18.0,16.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,565.0,5.0,6.0,0.0,84.0,1,Home,0,11.0,11.0,6.0,4.0,6.0
Jeremy Howe,14.0,6.0,20.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,6.0,14.0,16.0,1.0,0.0,7.0,2.0,0.0,0.0,2.0,401.0,7.0,8.0,0.0,89.0,1,Home,0,3.0,4.0,1.0,2.0,4.0
Jarryd Blair,8.0,11.0,19.0,2.0,0.0,1.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,-34.0,3.0,4.0,4.0,82.0,1,Home,0,2.0,1.0,3.0,4.0,8.0
Tom Phillips,13.0,6.0,19.0,6.0,1.0,3.0,3.0,0.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,5.0,15.0,13.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,329.0,1.0,4.0,2.0,68.0,1,Home,0,6.0,5.0,1.0,9.0,6.0
