Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Ed Langdon,24.0,13.0,37.0,6.0,0.0,1.0,0.0,0.0,1.0,8.0,3.0,3.0,9.0,1.0,0.0,9.0,28.0,27.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,852.0,7.0,3.0,0.0,91.0,0,Home,1,5.0,6.0,0.0,5.0,10.0
Michael Walters,22.0,14.0,36.0,8.0,2.0,2.0,0.0,0.0,1.0,5.0,7.0,3.0,0.0,2.0,1.0,14.0,24.0,23.0,0.0,3.0,4.0,0.0,0.0,7.0,9.0,518.0,4.0,1.0,0.0,93.0,0,Home,3,8.0,5.0,0.0,8.0,13.0
Bradley Hill,21.0,11.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,1.0,0.0,0.0,8.0,22.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,538.0,9.0,4.0,0.0,90.0,0,Home,0,6.0,6.0,0.0,6.0,17.0
David Mundy,12.0,18.0,30.0,3.0,0.0,2.0,2.0,1.0,2.0,4.0,5.0,3.0,0.0,0.0,1.0,9.0,21.0,21.0,0.0,1.0,1.0,0.0,0.0,5.0,9.0,292.0,3.0,1.0,1.0,78.0,0,Home,0,3.0,2.0,1.0,7.0,9.0
Nathan Fyfe,11.0,15.0,26.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,8.0,3.0,0.0,2.0,2.0,21.0,6.0,18.0,2.0,1.0,2.0,0.0,3.0,5.0,2.0,195.0,2.0,6.0,0.0,92.0,0,Home,0,1.0,2.0,1.0,2.0,8.0
Adam Cerra,12.0,12.0,24.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,0.0,4.0,20.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,207.0,2.0,4.0,0.0,84.0,0,Home,0,4.0,4.0,4.0,4.0,4.0
Ethan Hughes,10.0,12.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,9.0,14.0,18.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,97.0,4.0,10.0,0.0,75.0,0,Home,0,5.0,6.0,0.0,2.0,4.0
Andrew Brayshaw,8.0,14.0,22.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,9.0,13.0,10.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,181.0,3.0,3.0,0.0,72.0,0,Home,0,2.0,2.0,3.0,5.0,12.0
Reece Conca,14.0,7.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,5.0,15.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,346.0,3.0,4.0,0.0,86.0,0,Home,0,4.0,4.0,0.0,4.0,6.0
Taylin Duman,16.0,2.0,18.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,4.0,13.0,13.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,353.0,2.0,6.0,0.0,85.0,0,Home,0,5.0,6.0,2.0,2.0,5.0
Mitchell Crowden,10.0,7.0,17.0,5.0,0.0,1.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,6.0,9.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,163.0,2.0,2.0,2.0,68.0,0,Home,0,5.0,4.0,5.0,4.0,4.0
Aaron Sandilands,4.0,12.0,16.0,3.0,0.0,1.0,2.0,36.0,0.0,2.0,7.0,2.0,1.0,0.0,0.0,10.0,7.0,11.0,2.0,1.0,6.0,0.0,1.0,6.0,5.0,29.0,1.0,2.0,0.0,82.0,0,Home,0,1.0,2.0,2.0,5.0,5.0
Sean Darcy,4.0,12.0,16.0,3.0,1.0,0.0,5.0,21.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,13.0,3.0,11.0,2.0,1.0,5.0,0.0,1.0,2.0,5.0,44.0,1.0,0.0,1.0,89.0,0,Home,0,1.0,2.0,4.0,5.0,5.0
Darcy Tucker,8.0,7.0,15.0,7.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,6.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,115.0,4.0,3.0,1.0,65.0,0,Home,0,7.0,7.0,3.0,3.0,5.0
Brandon Matera,5.0,9.0,14.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,6.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,120.0,4.0,4.0,1.0,74.0,0,Home,0,1.0,1.0,4.0,2.0,6.0
Joel Hamling,10.0,4.0,14.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,7.0,8.0,10.0,2.0,0.0,8.0,0.0,0.0,0.0,3.0,162.0,4.0,8.0,0.0,98.0,0,Home,0,4.0,6.0,1.0,3.0,4.0
Cameron McCarthy,9.0,5.0,14.0,8.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,4.0,10.0,10.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,245.0,5.0,0.0,1.0,100.0,0,Home,0,7.0,2.0,0.0,7.0,4.0
Connor Blakely,8.0,6.0,14.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,1.0,5.0,10.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,150.0,4.0,1.0,0.0,89.0,0,Home,0,5.0,5.0,1.0,3.0,4.0
Hayden Ballantyne,8.0,5.0,13.0,2.0,0.0,1.0,5.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,5.0,9.0,8.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,230.0,2.0,0.0,2.0,72.0,0,Home,0,2.0,2.0,3.0,3.0,5.0
Lachlan Schultz,4.0,8.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,77.0,4.0,2.0,1.0,63.0,0,Home,0,1.0,1.0,1.0,3.0,6.0
Griffin Logue,9.0,1.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,7.0,9.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,214.0,0.0,3.0,0.0,87.0,0,Home,0,6.0,6.0,0.0,3.0,1.0
Sam Switkowski,5.0,3.0,8.0,3.0,0.0,0.0,10.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,8.0,2.0,7.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,113.0,1.0,0.0,4.0,70.0,0,Home,0,1.0,3.0,6.0,1.0,1.0
Dylan Shiel,19.0,8.0,27.0,3.0,1.0,2.0,6.0,0.0,2.0,7.0,5.0,2.0,3.0,1.0,1.0,13.0,14.0,17.0,0.0,1.0,1.0,0.0,2.0,3.0,7.0,518.0,3.0,2.0,1.0,86.0,1,Away,2,3.0,2.0,5.0,5.0,10.0
Adam Saad,16.0,11.0,27.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,1.0,10.0,1.0,1.0,7.0,17.0,24.0,0.0,0.0,2.0,6.0,1.0,2.0,4.0,505.0,3.0,6.0,0.0,89.0,1,Away,0,4.0,4.0,3.0,3.0,3.0
Conor McKenna,16.0,8.0,24.0,4.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,6.0,1.0,1.0,4.0,15.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,510.0,7.0,5.0,0.0,90.0,1,Away,0,4.0,4.0,4.0,3.0,5.0
Zachary Merrett,16.0,7.0,23.0,4.0,2.0,0.0,10.0,0.0,0.0,5.0,4.0,5.0,3.0,1.0,1.0,7.0,15.0,17.0,0.0,1.0,3.0,1.0,0.0,4.0,5.0,574.0,5.0,2.0,0.0,83.0,1,Away,0,4.0,3.0,10.0,5.0,6.0
Darcy Parish,4.0,18.0,22.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,10.0,12.0,20.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,88.0,1.0,4.0,0.0,77.0,1,Away,0,1.0,1.0,4.0,5.0,2.0
Dyson Heppell,9.0,12.0,21.0,6.0,0.0,0.0,5.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,1.0,10.0,12.0,15.0,0.0,0.0,4.0,0.0,2.0,2.0,3.0,232.0,3.0,3.0,1.0,84.0,1,Away,0,6.0,6.0,4.0,3.0,6.0
Michael Hurley,13.0,6.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,2.0,3.0,9.0,16.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,216.0,2.0,10.0,0.0,98.0,1,Away,0,5.0,7.0,0.0,4.0,3.0
Mason Redman,11.0,7.0,18.0,6.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,13.0,15.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,407.0,5.0,3.0,0.0,83.0,1,Away,0,6.0,6.0,7.0,3.0,3.0
Kyle Langford,5.0,12.0,17.0,3.0,2.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,6.0,11.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,165.0,3.0,2.0,0.0,76.0,1,Away,0,3.0,2.0,4.0,6.0,6.0
Andrew McGrath,12.0,5.0,17.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,4.0,13.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,372.0,4.0,2.0,0.0,82.0,1,Away,0,3.0,3.0,2.0,1.0,5.0
Mitchell Brown,13.0,3.0,16.0,9.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,7.0,9.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,320.0,5.0,4.0,0.0,95.0,1,Away,0,6.0,9.0,2.0,4.0,4.0
Brayden Ham,12.0,4.0,16.0,6.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,14.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,382.0,3.0,1.0,0.0,76.0,1,Away,0,6.0,5.0,1.0,4.0,5.0
Shaun McKernan,13.0,2.0,15.0,8.0,1.0,0.0,0.0,1.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,9.0,6.0,10.0,3.0,1.0,2.0,0.0,0.0,2.0,3.0,235.0,3.0,2.0,0.0,84.0,1,Away,0,5.0,7.0,0.0,2.0,5.0
Martin Gleeson,9.0,6.0,15.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,11.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,167.0,1.0,4.0,0.0,81.0,1,Away,0,4.0,4.0,1.0,3.0,3.0
Zachary Clarke,4.0,10.0,14.0,2.0,0.0,1.0,5.0,16.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,7.0,7.0,10.0,2.0,1.0,7.0,0.0,2.0,0.0,5.0,61.0,0.0,2.0,0.0,89.0,1,Away,0,0.0,1.0,5.0,5.0,4.0
Jake Stringer,9.0,4.0,13.0,5.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,3.0,7.0,8.0,9.0,1.0,3.0,3.0,0.0,1.0,0.0,7.0,301.0,7.0,1.0,2.0,92.0,1,Away,0,4.0,2.0,0.0,7.0,4.0
Anthony M-Tipungwuti,7.0,6.0,13.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,9.0,5.0,10.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,95.0,1.0,2.0,0.0,85.0,1,Away,0,2.0,3.0,4.0,4.0,3.0
Aaron Francis,5.0,7.0,12.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,10.0,10.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,117.0,1.0,5.0,0.0,85.0,1,Away,0,4.0,5.0,1.0,2.0,2.0
Orazio Fantasia,6.0,5.0,11.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,9.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,158.0,3.0,3.0,0.0,85.0,1,Away,0,5.0,4.0,1.0,3.0,3.0
Brandon Z-Thatcher,10.0,1.0,11.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,2.0,3.0,8.0,8.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,173.0,4.0,5.0,0.0,74.0,1,Away,0,5.0,6.0,3.0,1.0,3.0
Patrick Ambrose,5.0,2.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,4.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,94.0,3.0,3.0,1.0,87.0,1,Away,0,3.0,3.0,2.0,2.0,2.0
David Zaharakis,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,21.0,1,Away,0,0.0,0.0,3.0,1.0,1.0
