Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Gary Ablett,13.0,12.0,25.0,0.0,0.0,0.0,9.0,0.0,1.0,6.0,4.0,6.0,3.0,1.0,3.0,12.0,10.0,16.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,399.0,6.0,4.0,1.0,83.0,0,Home,0,0.0,0.0,8.0,2.0,9.0
Jarryd Lyons,16.0,8.0,24.0,3.0,2.0,0.0,5.0,0.0,2.0,6.0,6.0,2.0,1.0,0.0,0.0,11.0,12.0,17.0,0.0,0.0,1.0,1.0,3.0,3.0,5.0,439.0,5.0,2.0,0.0,75.0,0,Home,0,3.0,3.0,5.0,3.0,7.0
Matthew Rosa,13.0,8.0,21.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,15.0,17.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,259.0,2.0,5.0,0.0,86.0,0,Home,0,5.0,5.0,4.0,4.0,4.0
Aaron Hall,12.0,9.0,21.0,1.0,0.0,1.0,4.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,16.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,391.0,6.0,2.0,0.0,85.0,0,Home,0,1.0,1.0,4.0,2.0,7.0
David Swallow,11.0,7.0,18.0,3.0,1.0,0.0,7.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,6.0,12.0,10.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,254.0,6.0,2.0,0.0,79.0,0,Home,0,3.0,1.0,7.0,4.0,8.0
Kade Kolodjashnij,14.0,4.0,18.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,6.0,1.0,1.0,4.0,13.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,327.0,3.0,7.0,0.0,88.0,0,Home,0,5.0,5.0,1.0,1.0,8.0
Michael Barlow,10.0,7.0,17.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,4.0,2.0,3.0,1.0,0.0,9.0,8.0,10.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,266.0,4.0,2.0,1.0,76.0,0,Home,0,2.0,2.0,4.0,4.0,7.0
Jesse Lonergan,7.0,10.0,17.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,194.0,4.0,3.0,0.0,65.0,0,Home,0,1.0,1.0,3.0,3.0,9.0
Adam Saad,6.0,11.0,17.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,7.0,12.0,13.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,334.0,4.0,5.0,0.0,69.0,0,Home,0,1.0,1.0,2.0,2.0,4.0
Pearce Hanley,7.0,8.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,2.0,4.0,10.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,285.0,4.0,5.0,0.0,86.0,0,Home,0,5.0,5.0,1.0,1.0,3.0
Steven May,11.0,3.0,14.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,0.0,5.0,7.0,11.0,0.0,0.0,9.0,0.0,0.0,1.0,4.0,320.0,5.0,7.0,0.0,95.0,0,Home,0,4.0,4.0,3.0,4.0,3.0
Jack Martin,7.0,6.0,13.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,7.0,7.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,192.0,3.0,0.0,0.0,77.0,0,Home,0,1.0,0.0,0.0,5.0,5.0
Alex Sexton,8.0,4.0,12.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,9.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,182.0,5.0,1.0,1.0,79.0,0,Home,0,2.0,2.0,1.0,3.0,5.0
Jack Leslie,8.0,4.0,12.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,2.0,5.0,7.0,8.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,198.0,5.0,9.0,0.0,98.0,0,Home,0,3.0,3.0,6.0,2.0,4.0
Tom Lynch,6.0,4.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,2.0,8.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,128.0,5.0,1.0,1.0,100.0,0,Home,0,0.0,1.0,1.0,4.0,6.0
Jarrod Witts,3.0,6.0,9.0,2.0,0.0,0.0,5.0,39.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,4.0,6.0,6.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,119.0,2.0,1.0,0.0,86.0,0,Home,0,2.0,2.0,5.0,2.0,3.0
Peter Wright,3.0,6.0,9.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0,4.0,8.0,0.0,0.0,5.0,0.0,0.0,2.0,5.0,91.0,0.0,3.0,2.0,86.0,0,Home,0,1.0,1.0,2.0,4.0,1.0
Mackenzie Willis,4.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,77.0,0.0,4.0,0.0,80.0,0,Home,0,1.0,1.0,0.0,0.0,3.0
Ben Ainsworth,6.0,3.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,231.0,3.0,2.0,0.0,75.0,0,Home,0,4.0,5.0,2.0,2.0,3.0
Brandon Matera,7.0,1.0,8.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,189.0,3.0,1.0,1.0,74.0,0,Home,0,0.0,0.0,3.0,3.0,3.0
