Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Kade Simpson,16.0,10.0,26.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,23.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,526.0,2.0,4.0,0.0,90.0,0,Home,0,10.0,10.0,1.0,1.0,2.0
Sam Kerridge,10.0,16.0,26.0,5.0,0.0,0.0,2.0,0.0,1.0,4.0,4.0,6.0,1.0,0.0,3.0,10.0,17.0,21.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,258.0,1.0,5.0,1.0,88.0,0,Home,0,5.0,5.0,1.0,4.0,5.0
Sam Docherty,18.0,7.0,25.0,10.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,1.0,6.0,17.0,19.0,1.0,1.0,4.0,1.0,0.0,0.0,6.0,442.0,4.0,8.0,0.0,85.0,0,Home,0,9.0,9.0,4.0,6.0,6.0
Patrick Cripps,12.0,11.0,23.0,4.0,1.0,2.0,8.0,3.0,0.0,3.0,9.0,4.0,1.0,3.0,3.0,14.0,8.0,19.0,1.0,1.0,1.0,0.0,5.0,4.0,4.0,300.0,3.0,3.0,1.0,84.0,0,Home,0,3.0,3.0,7.0,4.0,4.0
Matthew Wright,14.0,8.0,22.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,9.0,14.0,13.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,475.0,8.0,2.0,2.0,89.0,0,Home,0,5.0,5.0,2.0,3.0,9.0
Edward Curnow,8.0,13.0,21.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,10.0,18.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,145.0,0.0,3.0,2.0,80.0,0,Home,0,2.0,2.0,2.0,4.0,3.0
Dale Thomas,12.0,6.0,18.0,5.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,3.0,1.0,0.0,2.0,6.0,14.0,16.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,298.0,4.0,1.0,0.0,81.0,0,Home,0,5.0,5.0,2.0,4.0,2.0
Bryce Gibbs,14.0,3.0,17.0,4.0,1.0,1.0,5.0,2.0,0.0,4.0,3.0,4.0,2.0,1.0,2.0,6.0,11.0,13.0,0.0,1.0,1.0,2.0,1.0,2.0,6.0,362.0,5.0,2.0,0.0,86.0,0,Home,0,4.0,3.0,5.0,6.0,4.0
Zach Tuohy,13.0,2.0,15.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,4.0,11.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,178.0,3.0,4.0,0.0,88.0,0,Home,0,4.0,5.0,2.0,1.0,3.0
Ciaran Byrne,11.0,4.0,15.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,2.0,2.0,3.0,10.0,6.0,11.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,198.0,5.0,8.0,0.0,77.0,0,Home,0,3.0,4.0,2.0,0.0,4.0
