Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Patrick Cripps,13.0,9.0,22.0,4.0,1.0,1.0,2.0,0.0,1.0,5.0,4.0,4.0,0.0,6.0,3.0,13.0,10.0,17.0,2.0,1.0,1.0,1.0,2.0,2.0,8.0,405.0,3.0,0.0,0.0,88.0,0,Home,0,2.0,3.0,2.0,7.0,5.0
Sam Docherty,13.0,7.0,20.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,4.0,16.0,16.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,378.0,3.0,2.0,0.0,87.0,0,Home,0,8.0,8.0,0.0,6.0,4.0
Kade Simpson,11.0,8.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,6.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,3.0,5.0,0.0,84.0,0,Home,0,3.0,3.0,0.0,0.0,1.0
Jack Martin,8.0,11.0,19.0,9.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,8.0,12.0,17.0,1.0,3.0,0.0,0.0,1.0,0.0,8.0,304.0,1.0,4.0,1.0,83.0,0,Home,0,8.0,6.0,2.0,8.0,2.0
Edward Curnow,11.0,5.0,16.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,6.0,4.0,1.0,1.0,2.0,8.0,8.0,11.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,224.0,7.0,2.0,0.0,75.0,0,Home,0,1.0,1.0,3.0,0.0,5.0
Marc Murphy,6.0,8.0,14.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,168.0,0.0,0.0,1.0,78.0,0,Home,0,4.0,4.0,2.0,2.0,1.0
Jack Newnes,9.0,5.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,12.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,345.0,2.0,1.0,0.0,88.0,0,Home,0,2.0,1.0,0.0,3.0,5.0
Lachlan Plowman,10.0,4.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,10.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,185.0,2.0,5.0,0.0,82.0,0,Home,0,4.0,4.0,1.0,3.0,0.0
Liam Jones,13.0,0.0,13.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,3.0,6.0,6.0,9.0,5.0,0.0,7.0,0.0,0.0,0.0,3.0,194.0,5.0,9.0,0.0,94.0,0,Home,0,6.0,11.0,2.0,3.0,4.0
Will Setterfield,11.0,2.0,13.0,3.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,11.0,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,329.0,3.0,0.0,0.0,78.0,0,Home,0,3.0,2.0,1.0,2.0,3.0
