Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Andrew Gaff,19.0,15.0,34.0,4.0,0.0,0.0,3.0,0.0,0.0,6.0,4.0,2.0,0.0,1.0,1.0,10.0,24.0,23.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,355.0,5.0,3.0,0.0,90.0,1,Home,0,4.0,4.0,3.0,6.0,11.0
Matthew Priddis,7.0,25.0,32.0,3.0,1.0,0.0,9.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,16.0,17.0,20.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,239.0,3.0,4.0,2.0,88.0,1,Home,0,3.0,3.0,7.0,3.0,12.0
Chris Masten,15.0,17.0,32.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,7.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,325.0,3.0,3.0,0.0,85.0,1,Home,0,6.0,6.0,2.0,7.0,5.0
Elliot Yeo,24.0,8.0,32.0,14.0,0.0,0.0,6.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,8.0,25.0,27.0,3.0,0.0,2.0,1.0,0.0,0.0,7.0,648.0,2.0,11.0,0.0,89.0,1,Home,1,11.0,14.0,6.0,6.0,5.0
Sam Mitchell,14.0,14.0,28.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,0.0,11.0,16.0,24.0,1.0,0.0,0.0,0.0,6.0,4.0,5.0,206.0,2.0,3.0,0.0,86.0,1,Home,0,4.0,5.0,4.0,5.0,4.0
Luke Shuey,19.0,9.0,28.0,5.0,0.0,1.0,5.0,0.0,4.0,6.0,3.0,3.0,2.0,2.0,1.0,6.0,22.0,22.0,0.0,0.0,2.0,0.0,1.0,2.0,10.0,395.0,5.0,1.0,0.0,80.0,1,Home,0,5.0,5.0,5.0,6.0,6.0
Dominic Sheed,15.0,10.0,25.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,3.0,0.0,4.0,0.0,13.0,14.0,18.0,0.0,0.0,2.0,0.0,3.0,2.0,8.0,342.0,6.0,2.0,1.0,76.0,1,Home,0,6.0,6.0,2.0,8.0,7.0
Sam Butler,17.0,5.0,22.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,18.0,21.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,248.0,1.0,4.0,0.0,85.0,1,Home,0,9.0,10.0,3.0,4.0,1.0
Sharrod Wellingham,17.0,5.0,22.0,7.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,5.0,4.0,0.0,1.0,2.0,18.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,450.0,2.0,3.0,0.0,82.0,1,Home,0,7.0,7.0,4.0,4.0,6.0
Jeremy McGovern,13.0,9.0,22.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,1.0,11.0,12.0,18.0,3.0,0.0,9.0,0.0,0.0,0.0,3.0,379.0,3.0,17.0,0.0,84.0,1,Home,2,10.0,13.0,1.0,3.0,4.0
Shannon Hurn,13.0,8.0,21.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,16.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,240.0,4.0,5.0,0.0,83.0,1,Home,0,11.0,11.0,1.0,4.0,1.0
Mark Lecras,14.0,5.0,19.0,7.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,7.0,9.0,12.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,359.0,5.0,1.0,1.0,86.0,1,Home,0,7.0,6.0,0.0,6.0,7.0
Joshua Kennedy,11.0,6.0,17.0,11.0,6.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,10.0,12.0,5.0,8.0,2.0,0.0,0.0,0.0,10.0,358.0,3.0,1.0,1.0,95.0,1,Home,3,6.0,3.0,0.0,10.0,5.0
Jack Redden,7.0,10.0,17.0,4.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,6.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,110.0,3.0,2.0,0.0,78.0,1,Home,0,4.0,4.0,5.0,3.0,7.0
Bradley Sheppard,7.0,10.0,17.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,12.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,270.0,3.0,6.0,0.0,83.0,1,Home,0,4.0,4.0,1.0,2.0,2.0
Josh Hill,10.0,5.0,15.0,4.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,8.0,8.0,9.0,0.0,0.0,2.0,2.0,0.0,4.0,5.0,192.0,4.0,3.0,1.0,83.0,1,Home,0,4.0,4.0,2.0,5.0,6.0
Liam Duggan,8.0,7.0,15.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,226.0,2.0,0.0,0.0,58.0,1,Home,0,6.0,6.0,1.0,5.0,5.0
Tom Barrass,10.0,4.0,14.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,10.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,143.0,1.0,5.0,0.0,95.0,1,Home,0,7.0,8.0,4.0,1.0,2.0
Jack Darling,8.0,4.0,12.0,2.0,2.0,2.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,8.0,4.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,238.0,3.0,1.0,3.0,94.0,1,Home,0,2.0,1.0,2.0,6.0,5.0
Jonathan Giles,6.0,5.0,11.0,2.0,0.0,1.0,1.0,17.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,7.0,5.0,8.0,0.0,0.0,7.0,0.0,0.0,3.0,3.0,142.0,2.0,0.0,0.0,77.0,1,Home,0,2.0,2.0,1.0,3.0,3.0
Kurt Mutimer,4.0,3.0,7.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,113.0,4.0,0.0,1.0,64.0,1,Home,0,3.0,3.0,3.0,3.0,3.0
Nathan Vardy,3.0,2.0,5.0,2.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,45.0,1.0,0.0,1.0,59.0,1,Home,0,1.0,1.0,1.0,2.0,3.0
Ed Langdon,18.0,14.0,32.0,7.0,0.0,1.0,2.0,0.0,1.0,5.0,3.0,7.0,5.0,0.0,1.0,8.0,23.0,22.0,0.0,0.0,2.0,2.0,0.0,3.0,5.0,579.0,7.0,5.0,0.0,86.0,0,Away,0,7.0,7.0,2.0,4.0,10.0
Lachie Neale,12.0,17.0,29.0,2.0,1.0,0.0,8.0,0.0,0.0,1.0,5.0,3.0,2.0,3.0,1.0,14.0,16.0,22.0,0.0,1.0,4.0,1.0,2.0,3.0,7.0,387.0,2.0,5.0,1.0,80.0,0,Away,0,2.0,1.0,7.0,7.0,7.0
Connor Blakely,9.0,20.0,29.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,10.0,19.0,23.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,220.0,4.0,1.0,0.0,75.0,0,Away,0,3.0,3.0,3.0,3.0,6.0
